approach;sample_size;repetition;activity;prob
Random;100;0;create;0.22324159021406728
Random;100;0;finish pre-check;0.13761467889908258
Random;100;0;check;0.0856269113149847
Random;100;0;save;0.06116207951070336
Random;100;0;initialize;0.06116207951070336
Random;100;0;calculate protocol;0.0581039755351682
Random;100;0;remove document;0.0581039755351682
Random;100;0;mail income;0.03669724770642202
Random;100;0;clear;0.03363914373088685
Random;100;0;insert document;0.03363914373088685
Random;100;0;mail valid;0.03058103975535168
Random;100;0;finish editing;0.024464831804281346
Random;100;0;begin editing;0.024464831804281346
Random;100;0;begin preparations;0.01834862385321101
Random;100;0;finish preparations;0.01834862385321101
Random;100;0;check admissibility;0.01529051987767584
Random;100;0;begin admissibility check;0.01529051987767584
Random;100;0;prepare external;0.009174311926605505
Random;100;0;approve;0.009174311926605505
Random;100;0;abort external;0.0061162079510703364
Random;100;0;plan;0.0061162079510703364
Random;100;0;finish payment;0.0061162079510703364
Random;100;0;performed offline;0.0061162079510703364
Random;100;0;prepare offline;0.0061162079510703364
Random;100;0;performed;0.0061162079510703364
Random;100;0;restart editing;0.0061162079510703364
Random;100;0;calculate;0.0030581039755351682
Random;100;1;create;0.32456140350877194
Random;100;1;finish pre-check;0.18421052631578946
Random;100;1;check;0.06140350877192982
Random;100;1;mail income;0.05847953216374269
Random;100;1;remove document;0.049707602339181284
Random;100;1;save;0.04093567251461988
Random;100;1;initialize;0.04093567251461988
Random;100;1;clear;0.038011695906432746
Random;100;1;mail valid;0.03508771929824561
Random;100;1;insert document;0.02631578947368421
Random;100;1;begin preparations;0.02046783625730994
Random;100;1;finish preparations;0.02046783625730994
Random;100;1;plan;0.011695906432748537
Random;100;1;performed offline;0.011695906432748537
Random;100;1;prepare offline;0.011695906432748537
Random;100;1;finish editing;0.011695906432748537
Random;100;1;begin editing;0.011695906432748537
Random;100;1;prepare external;0.008771929824561403
Random;100;1;performed;0.005847953216374269
Random;100;1;abort external;0.005847953216374269
Random;100;1;take original document;0.005847953216374269
Random;100;1;restart editing;0.005847953216374269
Random;100;1;revoke withdrawal;0.0029239766081871343
Random;100;1;withdraw;0.0029239766081871343
Random;100;1;finish payment;0.0029239766081871343
Random;100;2;create;0.288135593220339
Random;100;2;finish pre-check;0.1864406779661017
Random;100;2;check;0.09491525423728814
Random;100;2;mail income;0.06779661016949153
Random;100;2;insert document;0.06779661016949153
Random;100;2;initialize;0.04745762711864407
Random;100;2;remove document;0.04745762711864407
Random;100;2;save;0.04067796610169491
Random;100;2;mail valid;0.030508474576271188
Random;100;2;clear;0.030508474576271188
Random;100;2;finish editing;0.02711864406779661
Random;100;2;begin editing;0.020338983050847456
Random;100;2;take original document;0.013559322033898305
Random;100;2;performed;0.006779661016949152
Random;100;2;begin preparations;0.006779661016949152
Random;100;2;finish preparations;0.006779661016949152
Random;100;2;calculate;0.003389830508474576
Random;100;2;finish payment;0.003389830508474576
Random;100;2;performed offline;0.003389830508474576
Random;100;2;prepare offline;0.003389830508474576
Random;100;2;plan;0.003389830508474576
Random;100;3;create;0.3345724907063197
Random;100;3;finish pre-check;0.18587360594795538
Random;100;3;check;0.13011152416356878
Random;100;3;insert document;0.04460966542750929
Random;100;3;initialize;0.040892193308550186
Random;100;3;mail income;0.03717472118959108
Random;100;3;finish editing;0.03345724907063197
Random;100;3;mail valid;0.03345724907063197
Random;100;3;remove document;0.02973977695167286
Random;100;3;clear;0.02973977695167286
Random;100;3;save;0.022304832713754646
Random;100;3;begin editing;0.022304832713754646
Random;100;3;performed;0.01858736059479554
Random;100;3;withdraw;0.011152416356877323
Random;100;3;restart editing;0.0037174721189591076
Random;100;3;finish payment;0.0037174721189591076
Random;100;3;performed offline;0.0037174721189591076
Random;100;3;prepare offline;0.0037174721189591076
Random;100;3;begin preparations;0.0037174721189591076
Random;100;3;finish preparations;0.0037174721189591076
Random;100;3;plan;0.0037174721189591076
Random;100;4;create;0.30959752321981426
Random;100;4;finish pre-check;0.25696594427244585
Random;100;4;check;0.07739938080495357
Random;100;4;clear;0.05572755417956656
Random;100;4;save;0.04643962848297214
Random;100;4;initialize;0.04024767801857585
Random;100;4;mail valid;0.04024767801857585
Random;100;4;mail income;0.030959752321981424
Random;100;4;finish editing;0.021671826625386997
Random;100;4;insert document;0.021671826625386997
Random;100;4;begin editing;0.018575851393188854
Random;100;4;remove document;0.018575851393188854
Random;100;4;take original document;0.006191950464396285
Random;100;4;check admissibility;0.006191950464396285
Random;100;4;begin admissibility check;0.006191950464396285
Random;100;4;decide;0.006191950464396285
Random;100;4;performed;0.006191950464396285
Random;100;4;begin preparations;0.006191950464396285
Random;100;4;finish preparations;0.006191950464396285
Random;100;4;approve;0.0030959752321981426
Random;100;4;revoke withdrawal;0.0030959752321981426
Random;100;4;withdraw;0.0030959752321981426
Random;100;4;performed offline;0.0030959752321981426
Random;100;4;prepare offline;0.0030959752321981426
Random;100;4;plan;0.0030959752321981426
Random;100;5;create;0.33707865168539325
Random;100;5;finish pre-check;0.14232209737827714
Random;100;5;check;0.08614232209737828
Random;100;5;remove document;0.052434456928838954
Random;100;5;clear;0.0449438202247191
Random;100;5;insert document;0.0449438202247191
Random;100;5;save;0.0449438202247191
Random;100;5;initialize;0.0449438202247191
Random;100;5;mail income;0.03745318352059925
Random;100;5;begin preparations;0.026217228464419477
Random;100;5;finish preparations;0.026217228464419477
Random;100;5;finish editing;0.018726591760299626
Random;100;5;prepare external;0.0149812734082397
Random;100;5;begin editing;0.0149812734082397
Random;100;5;abort external;0.011235955056179775
Random;100;5;mail valid;0.011235955056179775
Random;100;5;plan;0.011235955056179775
Random;100;5;performed;0.011235955056179775
Random;100;5;calculate protocol;0.00749063670411985
Random;100;5;finish payment;0.003745318352059925
Random;100;5;performed offline;0.003745318352059925
Random;100;5;prepare offline;0.003745318352059925
Random;100;6;create;0.3076923076923077
Random;100;6;finish pre-check;0.1794871794871795
Random;100;6;check;0.07371794871794872
Random;100;6;clear;0.057692307692307696
Random;100;6;insert document;0.041666666666666664
Random;100;6;remove document;0.041666666666666664
Random;100;6;initialize;0.03205128205128205
Random;100;6;mail valid;0.028846153846153848
Random;100;6;finish editing;0.02564102564102564
Random;100;6;mail income;0.02564102564102564
Random;100;6;save;0.022435897435897436
Random;100;6;begin editing;0.022435897435897436
Random;100;6;begin preparations;0.022435897435897436
Random;100;6;finish preparations;0.022435897435897436
Random;100;6;plan;0.016025641025641024
Random;100;6;begin admissibility check;0.009615384615384616
Random;100;6;prepare external;0.009615384615384616
Random;100;6;withdraw;0.009615384615384616
Random;100;6;performed offline;0.009615384615384616
Random;100;6;prepare offline;0.009615384615384616
Random;100;6;check admissibility;0.00641025641025641
Random;100;6;abort external;0.00641025641025641
Random;100;6;performed;0.00641025641025641
Random;100;6;refuse;0.003205128205128205
Random;100;6;finish payment;0.003205128205128205
Random;100;6;take original document;0.003205128205128205
Random;100;6;discard;0.003205128205128205
Random;100;7;create;0.30494505494505497
Random;100;7;finish pre-check;0.18956043956043955
Random;100;7;save;0.06868131868131869
Random;100;7;check;0.06043956043956044
Random;100;7;initialize;0.057692307692307696
Random;100;7;mail income;0.054945054945054944
Random;100;7;clear;0.0521978021978022
Random;100;7;insert document;0.024725274725274724
Random;100;7;finish editing;0.024725274725274724
Random;100;7;begin editing;0.024725274725274724
Random;100;7;remove document;0.02197802197802198
Random;100;7;performed;0.019230769230769232
Random;100;7;mail valid;0.016483516483516484
Random;100;7;check admissibility;0.013736263736263736
Random;100;7;begin admissibility check;0.013736263736263736
Random;100;7;restart editing;0.01098901098901099
Random;100;7;begin preparations;0.008241758241758242
Random;100;7;finish preparations;0.008241758241758242
Random;100;7;approve;0.005494505494505495
Random;100;7;finish payment;0.005494505494505495
Random;100;7;take original document;0.005494505494505495
Random;100;7;performed offline;0.0027472527472527475
Random;100;7;prepare offline;0.0027472527472527475
Random;100;7;plan;0.0027472527472527475
Random;100;8;create;0.312280701754386
Random;100;8;finish pre-check;0.19298245614035087
Random;100;8;check;0.0912280701754386
Random;100;8;insert document;0.05263157894736842
Random;100;8;initialize;0.05263157894736842
Random;100;8;save;0.04912280701754386
Random;100;8;mail income;0.03508771929824561
Random;100;8;remove document;0.031578947368421054
Random;100;8;finish editing;0.028070175438596492
Random;100;8;begin editing;0.021052631578947368
Random;100;8;mail valid;0.021052631578947368
Random;100;8;clear;0.017543859649122806
Random;100;8;restart editing;0.014035087719298246
Random;100;8;take original document;0.010526315789473684
Random;100;8;begin preparations;0.010526315789473684
Random;100;8;finish preparations;0.010526315789473684
Random;100;8;withdraw;0.010526315789473684
Random;100;8;performed;0.007017543859649123
Random;100;8;approve;0.0035087719298245615
Random;100;8;check admissibility;0.0035087719298245615
Random;100;8;begin admissibility check;0.0035087719298245615
Random;100;8;correction GFM17;0.0035087719298245615
Random;100;8;performed offline;0.0035087719298245615
Random;100;8;prepare offline;0.0035087719298245615
Random;100;8;plan;0.0035087719298245615
Random;100;8;revoke withdrawal;0.0035087719298245615
Random;100;8;decide;0.0035087719298245615
Random;100;9;create;0.3115264797507788
Random;100;9;finish pre-check;0.18691588785046728
Random;100;9;save;0.06542056074766354
Random;100;9;clear;0.059190031152647975
Random;100;9;initialize;0.0529595015576324
Random;100;9;mail valid;0.04672897196261682
Random;100;9;insert document;0.040498442367601244
Random;100;9;check;0.037383177570093455
Random;100;9;finish editing;0.03115264797507788
Random;100;9;mail income;0.024922118380062305
Random;100;9;begin editing;0.024922118380062305
Random;100;9;begin preparations;0.024922118380062305
Random;100;9;finish preparations;0.024922118380062305
Random;100;9;remove document;0.01557632398753894
Random;100;9;performed;0.01557632398753894
Random;100;9;prepare external;0.012461059190031152
Random;100;9;abort external;0.009345794392523364
Random;100;9;plan;0.006230529595015576
Random;100;9;performed offline;0.003115264797507788
Random;100;9;prepare offline;0.003115264797507788
Random;100;9;restart editing;0.003115264797507788
Random;200;0;create;0.33454545454545453
Random;200;0;finish pre-check;0.20363636363636364
Random;200;0;check;0.09636363636363636
Random;200;0;mail income;0.05090909090909091
Random;200;0;insert document;0.04727272727272727
Random;200;0;clear;0.038181818181818185
Random;200;0;mail valid;0.02909090909090909
Random;200;0;initialize;0.02727272727272727
Random;200;0;remove document;0.02727272727272727
Random;200;0;save;0.02181818181818182
Random;200;0;check admissibility;0.02
Random;200;0;begin admissibility check;0.02
Random;200;0;finish editing;0.012727272727272728
Random;200;0;begin editing;0.01090909090909091
Random;200;0;approve;0.007272727272727273
Random;200;0;begin preparations;0.007272727272727273
Random;200;0;finish preparations;0.007272727272727273
Random;200;0;performed offline;0.005454545454545455
Random;200;0;prepare offline;0.005454545454545455
Random;200;0;plan;0.005454545454545455
Random;200;0;take original document;0.005454545454545455
Random;200;0;restart editing;0.0036363636363636364
Random;200;0;performed;0.0036363636363636364
Random;200;0;finish payment;0.0018181818181818182
Random;200;0;refuse;0.0018181818181818182
Random;200;0;decide;0.0018181818181818182
Random;200;0;revoke withdrawal;0.0018181818181818182
Random;200;0;withdraw;0.0018181818181818182
Random;200;1;create;0.34615384615384615
Random;200;1;finish pre-check;0.17482517482517482
Random;200;1;check;0.10839160839160839
Random;200;1;clear;0.05419580419580419
Random;200;1;mail income;0.04895104895104895
Random;200;1;insert document;0.04020979020979021
Random;200;1;mail valid;0.033216783216783216
Random;200;1;remove document;0.03146853146853147
Random;200;1;begin preparations;0.022727272727272728
Random;200;1;finish preparations;0.022727272727272728
Random;200;1;prepare external;0.019230769230769232
Random;200;1;abort external;0.013986013986013986
Random;200;1;begin admissibility check;0.01048951048951049
Random;200;1;calculate protocol;0.008741258741258742
Random;200;1;plan;0.008741258741258742
Random;200;1;check admissibility;0.008741258741258742
Random;200;1;take original document;0.008741258741258742
Random;200;1;performed;0.008741258741258742
Random;200;1;initialize;0.006993006993006993
Random;200;1;change department;0.005244755244755245
Random;200;1;restart editing;0.005244755244755245
Random;200;1;withdraw;0.0034965034965034965
Random;200;1;approve;0.0034965034965034965
Random;200;1;finish payment;0.0034965034965034965
Random;200;1;begin editing;0.0017482517482517483
Random;200;2;create;0.3168
Random;200;2;finish pre-check;0.184
Random;200;2;check;0.0832
Random;200;2;clear;0.056
Random;200;2;initialize;0.0496
Random;200;2;save;0.048
Random;200;2;mail income;0.0384
Random;200;2;insert document;0.032
Random;200;2;finish editing;0.0224
Random;200;2;begin editing;0.0224
Random;200;2;mail valid;0.0192
Random;200;2;begin preparations;0.0176
Random;200;2;finish preparations;0.0176
Random;200;2;remove document;0.0128
Random;200;2;begin admissibility check;0.0112
Random;200;2;take original document;0.008
Random;200;2;check admissibility;0.008
Random;200;2;performed;0.008
Random;200;2;prepare external;0.0064
Random;200;2;abort external;0.0048
Random;200;2;plan;0.0048
Random;200;2;begin editing from refused;0.0048
Random;200;2;refuse;0.0048
Random;200;2;performed offline;0.0032
Random;200;2;prepare offline;0.0032
Random;200;2;finish payment;0.0032
Random;200;2;restart editing;0.0016
Random;200;2;approve;0.0016
Random;200;2;revoke approval;0.0016
Random;200;2;revoke withdrawal;0.0016
Random;200;2;withdraw;0.0016
Random;200;2;decide;0.0016
Random;200;3;create;0.37222222222222223
Random;200;3;finish pre-check;0.25555555555555554
Random;200;3;check;0.08518518518518518
Random;200;3;mail income;0.05555555555555555
Random;200;3;insert document;0.053703703703703705
Random;200;3;clear;0.05185185185185185
Random;200;3;remove document;0.018518518518518517
Random;200;3;mail valid;0.018518518518518517
Random;200;3;initialize;0.014814814814814815
Random;200;3;save;0.011111111111111112
Random;200;3;performed;0.009259259259259259
Random;200;3;take original document;0.007407407407407408
Random;200;3;restart editing;0.005555555555555556
Random;200;3;finish editing;0.003703703703703704
Random;200;3;begin editing;0.003703703703703704
Random;200;3;begin preparations;0.003703703703703704
Random;200;3;finish preparations;0.003703703703703704
Random;200;3;withdraw;0.003703703703703704
Random;200;3;finish payment;0.003703703703703704
Random;200;3;refuse;0.003703703703703704
Random;200;3;check admissibility;0.003703703703703704
Random;200;3;begin admissibility check;0.003703703703703704
Random;200;3;calculate;0.001851851851851852
Random;200;3;plan;0.001851851851851852
Random;200;3;discard;0.001851851851851852
Random;200;3;begin editing from refused;0.001851851851851852
Random;200;4;create;0.3093645484949833
Random;200;4;finish pre-check;0.19899665551839466
Random;200;4;check;0.12040133779264214
Random;200;4;initialize;0.04180602006688963
Random;200;4;mail income;0.04013377926421405
Random;200;4;mail valid;0.03678929765886288
Random;200;4;clear;0.03511705685618729
Random;200;4;insert document;0.033444816053511704
Random;200;4;save;0.028428093645484948
Random;200;4;remove document;0.02508361204013378
Random;200;4;finish editing;0.023411371237458192
Random;200;4;begin editing;0.016722408026755852
Random;200;4;begin preparations;0.013377926421404682
Random;200;4;finish preparations;0.013377926421404682
Random;200;4;restart editing;0.010033444816053512
Random;200;4;plan;0.010033444816053512
Random;200;4;take original document;0.008361204013377926
Random;200;4;prepare offline;0.006688963210702341
Random;200;4;performed;0.006688963210702341
Random;200;4;performed offline;0.005016722408026756
Random;200;4;decide;0.0033444816053511705
Random;200;4;finish payment;0.0033444816053511705
Random;200;4;cancel offline;0.0016722408026755853
Random;200;4;revoke withdrawal;0.0016722408026755853
Random;200;4;withdraw;0.0016722408026755853
Random;200;4;approve;0.0016722408026755853
Random;200;4;check admissibility;0.0016722408026755853
Random;200;4;begin admissibility check;0.0016722408026755853
Random;200;5;create;0.263768115942029
Random;200;5;finish pre-check;0.1318840579710145
Random;200;5;save;0.08260869565217391
Random;200;5;initialize;0.07536231884057971
Random;200;5;check;0.057971014492753624
Random;200;5;finish editing;0.04492753623188406
Random;200;5;mail income;0.04057971014492753
Random;200;5;begin editing;0.036231884057971016
Random;200;5;insert document;0.036231884057971016
Random;200;5;mail valid;0.028985507246376812
Random;200;5;remove document;0.028985507246376812
Random;200;5;begin preparations;0.02318840579710145
Random;200;5;finish preparations;0.02318840579710145
Random;200;5;check admissibility;0.017391304347826087
Random;200;5;begin admissibility check;0.017391304347826087
Random;200;5;performed;0.014492753623188406
Random;200;5;clear;0.014492753623188406
Random;200;5;plan;0.013043478260869565
Random;200;5;performed offline;0.010144927536231883
Random;200;5;prepare offline;0.010144927536231883
Random;200;5;approve;0.005797101449275362
Random;200;5;restart editing;0.005797101449275362
Random;200;5;prepare external;0.004347826086956522
Random;200;5;calculate;0.002898550724637681
Random;200;5;take original document;0.002898550724637681
Random;200;5;abort external;0.002898550724637681
Random;200;5;begin editing from refused;0.002898550724637681
Random;200;5;refuse;0.0014492753623188406
Random;200;6;create;0.2857142857142857
Random;200;6;finish pre-check;0.17055393586005832
Random;200;6;check;0.0728862973760933
Random;200;6;initialize;0.056851311953352766
Random;200;6;clear;0.04956268221574344
Random;200;6;save;0.04518950437317784
Random;200;6;insert document;0.037900874635568516
Random;200;6;finish editing;0.03206997084548105
Random;200;6;mail income;0.03206997084548105
Random;200;6;begin preparations;0.030612244897959183
Random;200;6;finish preparations;0.030612244897959183
Random;200;6;begin editing;0.026239067055393587
Random;200;6;mail valid;0.02478134110787172
Random;200;6;prepare external;0.018950437317784258
Random;200;6;abort external;0.014577259475218658
Random;200;6;take original document;0.013119533527696793
Random;200;6;remove document;0.013119533527696793
Random;200;6;plan;0.013119533527696793
Random;200;6;performed;0.011661807580174927
Random;200;6;performed offline;0.0058309037900874635
Random;200;6;prepare offline;0.0058309037900874635
Random;200;6;restart editing;0.0058309037900874635
Random;200;6;calculate protocol;0.0014577259475218659
Random;200;6;decide;0.0014577259475218659
Random;200;7;create;0.2959558823529412
Random;200;7;finish pre-check;0.17463235294117646
Random;200;7;check;0.13051470588235295
Random;200;7;mail income;0.04779411764705882
Random;200;7;save;0.04411764705882353
Random;200;7;initialize;0.042279411764705885
Random;200;7;insert document;0.042279411764705885
Random;200;7;mail valid;0.034926470588235295
Random;200;7;remove document;0.03125
Random;200;7;finish editing;0.01838235294117647
Random;200;7;begin editing;0.016544117647058824
Random;200;7;begin preparations;0.014705882352941176
Random;200;7;finish preparations;0.014705882352941176
Random;200;7;change department;0.011029411764705883
Random;200;7;restart editing;0.011029411764705883
Random;200;7;check admissibility;0.011029411764705883
Random;200;7;begin admissibility check;0.011029411764705883
Random;200;7;plan;0.007352941176470588
Random;200;7;clear;0.007352941176470588
Random;200;7;refuse;0.0055147058823529415
Random;200;7;performed;0.0055147058823529415
Random;200;7;performed offline;0.0055147058823529415
Random;200;7;prepare offline;0.0055147058823529415
Random;200;7;approve;0.003676470588235294
Random;200;7;take original document;0.003676470588235294
Random;200;7;finish payment;0.001838235294117647
Random;200;7;correction GFM17;0.001838235294117647
Random;200;8;create;0.3016393442622951
Random;200;8;finish pre-check;0.1540983606557377
Random;200;8;check;0.08524590163934426
Random;200;8;save;0.05901639344262295
Random;200;8;mail income;0.05245901639344262
Random;200;8;initialize;0.05081967213114754
Random;200;8;insert document;0.04262295081967213
Random;200;8;mail valid;0.040983606557377046
Random;200;8;remove document;0.03442622950819672
Random;200;8;clear;0.03278688524590164
Random;200;8;finish editing;0.02622950819672131
Random;200;8;begin editing;0.02459016393442623
Random;200;8;begin preparations;0.011475409836065573
Random;200;8;finish preparations;0.011475409836065573
Random;200;8;check admissibility;0.009836065573770493
Random;200;8;begin admissibility check;0.009836065573770493
Random;200;8;take original document;0.009836065573770493
Random;200;8;approve;0.006557377049180328
Random;200;8;performed;0.006557377049180328
Random;200;8;plan;0.006557377049180328
Random;200;8;decide;0.003278688524590164
Random;200;8;refuse;0.003278688524590164
Random;200;8;performed offline;0.003278688524590164
Random;200;8;prepare offline;0.003278688524590164
Random;200;8;revoke withdrawal;0.001639344262295082
Random;200;8;withdraw;0.001639344262295082
Random;200;8;finish payment;0.001639344262295082
Random;200;8;discard;0.001639344262295082
Random;200;8;correction GFM17;0.001639344262295082
Random;200;8;restart editing;0.001639344262295082
Random;200;9;create;0.30917874396135264
Random;200;9;finish pre-check;0.17552334943639292
Random;200;9;check;0.07729468599033816
Random;200;9;mail income;0.05152979066022544
Random;200;9;save;0.04830917874396135
Random;200;9;initialize;0.04669887278582931
Random;200;9;mail valid;0.043478260869565216
Random;200;9;insert document;0.030595813204508857
Random;200;9;remove document;0.02576489533011272
Random;200;9;calculate protocol;0.020933977455716585
Random;200;9;finish editing;0.020933977455716585
Random;200;9;clear;0.020933977455716585
Random;200;9;begin editing;0.017713365539452495
Random;200;9;take original document;0.014492753623188406
Random;200;9;begin preparations;0.01288244766505636
Random;200;9;finish preparations;0.01288244766505636
Random;200;9;restart editing;0.011272141706924315
Random;200;9;performed;0.00966183574879227
Random;200;9;begin admissibility check;0.00966183574879227
Random;200;9;approve;0.008051529790660225
Random;200;9;check admissibility;0.008051529790660225
Random;200;9;plan;0.00644122383252818
Random;200;9;performed offline;0.004830917874396135
Random;200;9;prepare offline;0.004830917874396135
Random;200;9;revoke withdrawal;0.00322061191626409
Random;200;9;withdraw;0.00322061191626409
Random;200;9;correction GFM17;0.001610305958132045
Random;300;0;create;0.32484848484848483
Random;300;0;finish pre-check;0.16727272727272727
Random;300;0;check;0.09696969696969697
Random;300;0;mail income;0.03878787878787879
Random;300;0;insert document;0.03515151515151515
Random;300;0;mail valid;0.03393939393939394
Random;300;0;clear;0.030303030303030304
Random;300;0;initialize;0.030303030303030304
Random;300;0;save;0.027878787878787878
Random;300;0;remove document;0.025454545454545455
Random;300;0;begin preparations;0.02303030303030303
Random;300;0;finish preparations;0.02303030303030303
Random;300;0;take original document;0.01818181818181818
Random;300;0;finish editing;0.01575757575757576
Random;300;0;prepare external;0.013333333333333334
Random;300;0;begin editing;0.012121212121212121
Random;300;0;performed;0.012121212121212121
Random;300;0;plan;0.01090909090909091
Random;300;0;abort external;0.009696969696969697
Random;300;0;check admissibility;0.008484848484848486
Random;300;0;begin admissibility check;0.008484848484848486
Random;300;0;restart editing;0.006060606060606061
Random;300;0;performed offline;0.0048484848484848485
Random;300;0;prepare offline;0.0048484848484848485
Random;300;0;approve;0.0048484848484848485
Random;300;0;withdraw;0.0048484848484848485
Random;300;0;calculate protocol;0.0036363636363636364
Random;300;0;revoke withdrawal;0.0024242424242424242
Random;300;0;discard;0.0012121212121212121
Random;300;0;calculate;0.0012121212121212121
Random;300;1;create;0.3067484662576687
Random;300;1;finish pre-check;0.16973415132924335
Random;300;1;check;0.0705521472392638
Random;300;1;mail income;0.05521472392638037
Random;300;1;initialize;0.044989775051124746
Random;300;1;clear;0.03987730061349693
Random;300;1;save;0.03680981595092025
Random;300;1;insert document;0.03169734151329243
Random;300;1;finish editing;0.02965235173824131
Random;300;1;mail valid;0.02556237218813906
Random;300;1;begin editing;0.022494887525562373
Random;300;1;remove document;0.019427402862985686
Random;300;1;begin preparations;0.019427402862985686
Random;300;1;finish preparations;0.019427402862985686
Random;300;1;check admissibility;0.012269938650306749
Random;300;1;begin admissibility check;0.012269938650306749
Random;300;1;performed;0.011247443762781187
Random;300;1;take original document;0.010224948875255624
Random;300;1;plan;0.010224948875255624
Random;300;1;prepare external;0.009202453987730062
Random;300;1;abort external;0.007157464212678937
Random;300;1;performed offline;0.006134969325153374
Random;300;1;prepare offline;0.006134969325153374
Random;300;1;restart editing;0.005112474437627812
Random;300;1;withdraw;0.005112474437627812
Random;300;1;approve;0.00408997955010225
Random;300;1;finish payment;0.003067484662576687
Random;300;1;refuse;0.002044989775051125
Random;300;1;revoke withdrawal;0.002044989775051125
Random;300;1;begin editing from refused;0.0010224948875255625
Random;300;1;decide;0.0010224948875255625
Random;300;2;create;0.29446640316205536
Random;300;2;finish pre-check;0.16996047430830039
Random;300;2;check;0.08201581027667984
Random;300;2;mail valid;0.046442687747035576
Random;300;2;initialize;0.040513833992094864
Random;300;2;save;0.03557312252964427
Random;300;2;clear;0.03260869565217391
Random;300;2;insert document;0.03162055335968379
Random;300;2;mail income;0.02766798418972332
Random;300;2;calculate protocol;0.0266798418972332
Random;300;2;remove document;0.025691699604743084
Random;300;2;begin preparations;0.021739130434782608
Random;300;2;finish preparations;0.021739130434782608
Random;300;2;begin editing;0.019762845849802372
Random;300;2;finish editing;0.018774703557312252
Random;300;2;begin admissibility check;0.012845849802371542
Random;300;2;prepare external;0.010869565217391304
Random;300;2;restart editing;0.010869565217391304
Random;300;2;check admissibility;0.010869565217391304
Random;300;2;plan;0.008893280632411068
Random;300;2;abort external;0.007905138339920948
Random;300;2;take original document;0.007905138339920948
Random;300;2;performed;0.007905138339920948
Random;300;2;refuse;0.00691699604743083
Random;300;2;withdraw;0.005928853754940711
Random;300;2;prepare offline;0.003952569169960474
Random;300;2;performed offline;0.0029644268774703555
Random;300;2;finish payment;0.001976284584980237
Random;300;2;calculate;0.0009881422924901185
Random;300;2;revoke withdrawal;0.0009881422924901185
Random;300;2;cancel offline;0.0009881422924901185
Random;300;2;approve;0.0009881422924901185
Random;300;2;revoke approval;0.0009881422924901185
Random;300;3;create;0.3074398249452954
Random;300;3;finish pre-check;0.16958424507658643
Random;300;3;check;0.08533916849015317
Random;300;3;mail income;0.05908096280087528
Random;300;3;initialize;0.053610503282275714
Random;300;3;save;0.04814004376367615
Random;300;3;insert document;0.044857768052516414
Random;300;3;remove document;0.04048140043763676
Random;300;3;mail valid;0.038293216630196934
Random;300;3;clear;0.03172866520787746
Random;300;3;finish editing;0.024070021881838075
Random;300;3;begin editing;0.019693654266958426
Random;300;3;begin preparations;0.009846827133479213
Random;300;3;finish preparations;0.009846827133479213
Random;300;3;begin admissibility check;0.0087527352297593
Random;300;3;performed;0.0087527352297593
Random;300;3;check admissibility;0.007658643326039387
Random;300;3;withdraw;0.007658643326039387
Random;300;3;restart editing;0.006564551422319475
Random;300;3;take original document;0.00437636761487965
Random;300;3;approve;0.0032822757111597373
Random;300;3;plan;0.0032822757111597373
Random;300;3;refuse;0.002188183807439825
Random;300;3;decide;0.002188183807439825
Random;300;3;begin editing from refused;0.0010940919037199124
Random;300;3;calculate;0.0010940919037199124
Random;300;3;finish payment;0.0010940919037199124
Random;300;4;create;0.3021505376344086
Random;300;4;finish pre-check;0.16451612903225807
Random;300;4;check;0.08494623655913978
Random;300;4;clear;0.043010752688172046
Random;300;4;initialize;0.04086021505376344
Random;300;4;save;0.03655913978494624
Random;300;4;mail income;0.03655913978494624
Random;300;4;remove document;0.035483870967741936
Random;300;4;insert document;0.030107526881720432
Random;300;4;finish editing;0.025806451612903226
Random;300;4;begin preparations;0.025806451612903226
Random;300;4;finish preparations;0.025806451612903226
Random;300;4;mail valid;0.024731182795698924
Random;300;4;begin editing;0.02043010752688172
Random;300;4;plan;0.016129032258064516
Random;300;4;restart editing;0.013978494623655914
Random;300;4;performed;0.010752688172043012
Random;300;4;prepare external;0.010752688172043012
Random;300;4;performed offline;0.00967741935483871
Random;300;4;prepare offline;0.00967741935483871
Random;300;4;abort external;0.007526881720430108
Random;300;4;revoke withdrawal;0.004301075268817204
Random;300;4;withdraw;0.004301075268817204
Random;300;4;check admissibility;0.004301075268817204
Random;300;4;begin admissibility check;0.004301075268817204
Random;300;4;decide;0.002150537634408602
Random;300;4;finish payment;0.002150537634408602
Random;300;4;approve;0.002150537634408602
Random;300;4;take original document;0.001075268817204301
Random;300;5;create;0.2985571587125416
Random;300;5;finish pre-check;0.18756936736958935
Random;300;5;check;0.09100998890122086
Random;300;5;initialize;0.04439511653718091
Random;300;5;save;0.04328523862375139
Random;300;5;insert document;0.04328523862375139
Random;300;5;mail income;0.03773584905660377
Random;300;5;mail valid;0.02885682574916759
Random;300;5;finish editing;0.02885682574916759
Random;300;5;clear;0.026637069922308545
Random;300;5;begin preparations;0.022197558268590455
Random;300;5;finish preparations;0.022197558268590455
Random;300;5;begin editing;0.022197558268590455
Random;300;5;remove document;0.01220865704772475
Random;300;5;performed;0.01220865704772475
Random;300;5;plan;0.011098779134295227
Random;300;5;check admissibility;0.009988901220865706
Random;300;5;begin admissibility check;0.009988901220865706
