approach;sample_size;repetition;trace_variants;deviating_traces;total_deviations;num_deviating_activities;fitness;time_partitioning;time_sampling;time_alignments
Random;100;0;59;0;0;0;1.0;0.0;6.914138793945312e-05;28.077609062194824
Random;100;1;56;0;0;0;1.0;0.0;5.888938903808594e-05;22.955342769622803
Random;100;2;54;0;0;0;1.0;0.0;6.508827209472656e-05;23.095426082611084
Random;100;3;54;0;0;0;1.0;0.0;5.888938903808594e-05;22.05079674720764
Random;100;4;61;0;0;0;1.0;0.0;6.29425048828125e-05;23.313181161880493
Random;100;5;53;0;0;0;1.0;0.0;5.91278076171875e-05;22.99733805656433
Random;100;6;60;0;0;0;1.0;0.0;6.008148193359375e-05;39.287338972091675
Random;100;7;58;0;0;0;1.0;0.0;6.103515625e-05;34.88591003417969
Random;100;8;60;0;0;0;1.0;0.0;6.175041198730469e-05;27.923798084259033
Random;100;9;58;0;0;0;1.0;0.0;6.008148193359375e-05;26.725765228271484
Random;200;0;110;0;0;0;1.0;0.0;0.00010704994201660156;57.905571937561035
Random;200;1;108;0;0;0;1.0;0.0;0.00010085105895996094;28.005311965942383
Random;200;2;107;0;0;0;1.0;0.0;0.00010085105895996094;41.47410273551941
Random;200;3;103;0;0;0;1.0;0.0;9.894371032714844e-05;44.19808292388916
Random;200;4;111;0;0;0;1.0;0.0;0.00010418891906738281;44.3861198425293
Random;200;5;103;0;0;0;1.0;0.0;0.00010275840759277344;53.49245500564575
Random;200;6;110;0;0;0;1.0;0.0;0.00010204315185546875;51.832411766052246
Random;200;7;103;0;0;0;1.0;0.0;9.775161743164062e-05;33.922168016433716
Random;200;8;111;0;0;0;1.0;0.0;0.0001049041748046875;35.76872992515564
Random;200;9;110;0;0;0;1.0;0.0;0.00010895729064941406;60.54732298851013
Random;300;0;160;0;0;0;1.0;0.0;0.0001506805419921875;56.506831884384155
Random;300;1;157;0;0;0;1.0;0.0;0.00013589859008789062;51.54530477523804
Random;300;2;151;0;0;0;1.0;0.0;0.0001380443572998047;56.439393043518066
Random;300;3;144;0;0;0;1.0;0.0;0.00013780593872070312;50.270890951156616
Random;300;4;150;0;0;0;1.0;0.0;0.00013589859008789062;73.58411979675293
Random;300;5;140;0;0;0;1.0;0.0;0.00013899803161621094;58.14513087272644
Random;300;6;151;0;0;0;1.0;0.0;0.0001380443572998047;73.18209600448608
Random;300;7;161;0;0;0;1.0;0.0;0.00014901161193847656;70.59387397766113
Random;300;8;149;0;0;0;1.0;0.0;0.00013518333435058594;57.50433611869812
Random;300;9;156;0;0;0;1.0;0.0;0.00013899803161621094;46.526161909103394
Random;400;0;203;0;0;0;1.0;0.0;0.00017499923706054688;68.52285289764404
Random;400;1;202;0;0;0;1.0;0.0;0.00018310546875;94.55346202850342
Random;400;2;201;0;0;0;1.0;0.0;0.00017380714416503906;105.89746809005737
Random;400;3;200;0;0;0;1.0;0.0;0.00017690658569335938;80.6748399734497
Random;400;4;208;0;0;0;1.0;0.0;0.00017523765563964844;81.91508197784424
Random;400;5;194;0;0;0;1.0;0.0;0.00017213821411132812;57.76440405845642
Random;400;6;195;0;0;0;1.0;0.0;0.00018310546875;73.5235869884491
Random;400;7;182;0;0;0;1.0;0.0;0.00018286705017089844;45.95149111747742
Random;400;8;199;0;0;0;1.0;0.0;0.00017189979553222656;46.98878312110901
Random;400;9;222;0;0;0;1.0;0.0;0.00018930435180664062;70.1997618675232
Random;500;0;250;0;0;0;1.0;0.0;0.00024700164794921875;73.88011193275452
Random;500;1;255;0;0;0;1.0;0.0;0.00022792816162109375;53.22694396972656
Random;500;2;245;0;0;0;1.0;0.0;0.00020694732666015625;40.853968143463135
Random;500;3;242;0;0;0;1.0;0.0;0.00022482872009277344;48.54380416870117
Random;500;4;243;0;0;0;1.0;0.0;0.00037980079650878906;43.208019971847534
Random;500;5;226;0;0;0;1.0;0.0;0.00020623207092285156;40.93678307533264
Random;500;6;261;0;0;0;1.0;0.0;0.00026106834411621094;55.465699911117554
Random;500;7;262;0;0;0;1.0;0.0;0.00024175643920898438;50.135677099227905
Random;500;8;244;0;0;0;1.0;0.0;0.0002307891845703125;32.31859993934631
Random;500;9;254;0;0;0;1.0;0.0;0.00021576881408691406;38.26083302497864
Longest;100;0;100;0;0;0;1.0;0.0;0.06668901443481445;155.39791893959045
Longest;100;1;100;0;0;0;1.0;0.0;0.06744384765625;0.006433010101318359
Longest;100;2;100;0;0;0;1.0;0.0;0.0670919418334961;0.006430864334106445
Longest;100;3;100;0;0;0;1.0;0.0;0.06628084182739258;0.006456136703491211
Longest;100;4;100;0;0;0;1.0;0.0;0.06645989418029785;0.0063610076904296875
Longest;100;5;100;0;0;0;1.0;0.0;0.06648087501525879;0.006361246109008789
Longest;100;6;100;0;0;0;1.0;0.0;0.06473588943481445;0.0061798095703125
Longest;100;7;100;0;0;0;1.0;0.0;0.06465506553649902;0.006206035614013672
Longest;100;8;100;0;0;0;1.0;0.0;0.0651237964630127;0.006254673004150391
Longest;100;9;100;0;0;0;1.0;0.0;0.06497716903686523;0.0062291622161865234
Longest;200;0;200;0;0;0;1.0;0.0;0.06487083435058594;102.4768750667572
Longest;200;1;200;0;0;0;1.0;0.0;0.06955599784851074;0.012200355529785156
Longest;200;2;200;0;0;0;1.0;0.0;0.07096481323242188;0.011951208114624023
Longest;200;3;200;0;0;0;1.0;0.0;0.06879925727844238;0.011691093444824219
Longest;200;4;200;0;0;0;1.0;0.0;0.06818103790283203;0.011713027954101562
Longest;200;5;200;0;0;0;1.0;0.0;0.06784272193908691;0.011328935623168945
Longest;200;6;200;0;0;0;1.0;0.0;0.06697702407836914;0.01134800910949707
Longest;200;7;200;0;0;0;1.0;0.0;0.0668342113494873;0.011545896530151367
Longest;200;8;200;0;0;0;1.0;0.0;0.06740403175354004;0.011692047119140625
Longest;200;9;200;0;0;0;1.0;0.0;0.06718683242797852;0.0116119384765625
Longest;300;0;300;0;0;0;1.0;0.0;0.06681275367736816;82.11016011238098
Longest;300;1;300;0;0;0;1.0;0.0;0.06759285926818848;0.015727996826171875
Longest;300;2;300;0;0;0;1.0;0.0;0.06672406196594238;0.01606607437133789
Longest;300;3;300;0;0;0;1.0;0.0;0.09570884704589844;0.018393993377685547
Longest;300;4;300;0;0;0;1.0;0.0;0.06865310668945312;0.016253948211669922
Longest;300;5;300;0;0;0;1.0;0.0;0.06795215606689453;0.016340970993041992
Longest;300;6;300;0;0;0;1.0;0.0;0.0670630931854248;0.015552997589111328
Longest;300;7;300;0;0;0;1.0;0.0;0.0666959285736084;0.015598058700561523
Longest;300;8;300;0;0;0;1.0;0.0;0.06569194793701172;0.015738725662231445
Longest;300;9;300;0;0;0;1.0;0.0;0.06761002540588379;0.0160520076751709
Longest;400;0;400;0;0;0;1.0;0.0;0.06776118278503418;49.84238886833191
Longest;400;1;400;0;0;0;1.0;0.0;0.06699180603027344;0.0205230712890625
Longest;400;2;400;0;0;0;1.0;0.0;0.06862998008728027;0.02034902572631836
Longest;400;3;400;0;0;0;1.0;0.0;0.07004427909851074;0.02008795738220215
Longest;400;4;400;0;0;0;1.0;0.0;0.06793093681335449;0.02036595344543457
Longest;400;5;400;0;0;0;1.0;0.0;0.06717300415039062;0.020218849182128906
Longest;400;6;400;0;0;0;1.0;0.0;0.0670928955078125;0.020177125930786133
Longest;400;7;400;0;0;0;1.0;0.0;0.06757307052612305;0.020142078399658203
Longest;400;8;400;0;0;0;1.0;0.0;0.06711101531982422;0.020180940628051758
Longest;400;9;400;0;0;0;1.0;0.0;0.18755888938903809;0.019884109497070312
Longest;500;0;500;0;0;0;1.0;0.0;0.0679779052734375;53.36699390411377
Longest;500;1;500;0;0;0;1.0;0.0;0.06637287139892578;0.02335214614868164
Longest;500;2;500;0;0;0;1.0;0.0;0.0658261775970459;0.023518800735473633
Longest;500;3;500;0;0;0;1.0;0.0;0.06594419479370117;0.02296900749206543
Longest;500;4;500;0;0;0;1.0;0.0;0.06576800346374512;0.023374080657958984
Longest;500;5;500;0;0;0;1.0;0.0;0.06686782836914062;0.02339625358581543
Longest;500;6;500;0;0;0;1.0;0.0;0.06618118286132812;0.023514747619628906
Longest;500;7;500;0;0;0;1.0;0.0;0.06665968894958496;0.023439884185791016
Longest;500;8;500;0;0;0;1.0;0.0;0.06579208374023438;0.0232088565826416
Longest;500;9;500;0;0;0;1.0;0.0;0.18367218971252441;0.022716999053955078
Feature;100;0;55;0;0;0;1.0;2.202807664871216;12.721656560897827;9.803999423980713
Feature;100;1;52;0;0;0;1.0;2.213184118270874;12.683595180511475;1.9397039413452148
Feature;100;2;56;0;0;0;1.0;2.2225899696350098;12.454310894012451;7.79949426651001
Feature;100;3;57;0;0;0;1.0;2.2559070587158203;12.559258460998535;6.3314526081085205
Feature;100;4;54;0;0;0;1.0;2.3144760131835938;12.577461004257202;3.8964080810546875
Feature;100;5;54;0;0;0;1.0;2.1844868659973145;12.091524839401245;2.777412176132202
Feature;100;6;55;0;0;0;1.0;2.184709310531616;12.902972936630249;3.957393169403076
Feature;100;7;61;0;0;0;1.0;2.205580949783325;12.52440333366394;6.6067116260528564
Feature;100;8;56;0;0;0;1.0;2.193855047225952;12.019893646240234;4.417722225189209
Feature;100;9;45;0;0;0;1.0;2.1827900409698486;12.865499258041382;1.7124977111816406
Feature;200;0;108;0;0;0;1.0;2.214261054992676;49.72112560272217;22.921003341674805
Feature;200;1;100;0;0;0;1.0;2.213068962097168;50.93495750427246;14.723484516143799
Feature;200;2;127;0;0;0;1.0;2.2140910625457764;48.5411856174469;8.784751653671265
Feature;200;3;98;0;0;0;1.0;2.3075807094573975;51.079118967056274;11.2847900390625
Feature;200;4;106;0;0;0;1.0;2.21005916595459;50.044243574142456;11.070338487625122
Feature;200;5;106;0;0;0;1.0;2.3244669437408447;49.660388231277466;7.5108747482299805
Feature;200;6;108;0;0;0;1.0;2.2163472175598145;49.772050619125366;8.116623640060425
Feature;200;7;117;0;0;0;1.0;2.1920859813690186;48.94341683387756;17.16446042060852
Feature;200;8;105;0;0;0;1.0;2.189647912979126;49.984243631362915;4.319330453872681
Feature;200;9;108;0;0;0;1.0;2.1961731910705566;48.70631432533264;9.305302619934082
Feature;300;0;158;0;0;0;1.0;2.218021869659424;113.24123096466064;11.399813175201416
Feature;300;1;153;0;0;0;1.0;2.202316999435425;113.77519369125366;10.337277173995972
Feature;300;2;160;0;0;0;1.0;2.221864938735962;112.68749022483826;12.860968589782715
Feature;300;3;143;0;0;0;1.0;2.2034530639648438;112.15418815612793;18.383662700653076
Feature;300;4;163;0;0;0;1.0;2.340506076812744;110.77870750427246;8.584251642227173
Feature;300;5;167;0;0;0;1.0;2.1873557567596436;111.20405721664429;15.1676664352417
Feature;300;6;157;0;0;0;1.0;2.2216386795043945;114.40091371536255;10.762556552886963
Feature;300;7;150;0;0;0;1.0;2.19156813621521;113.97086262702942;6.588244438171387
Feature;300;8;155;0;0;0;1.0;2.1879281997680664;113.22288632392883;15.729811906814575
Feature;300;9;157;0;0;0;1.0;2.198014974594116;113.28334164619446;17.93374538421631
Feature;400;0;196;0;0;0;1.0;2.1979260444641113;207.5802071094513;6.888089895248413
Feature;400;1;191;0;0;0;1.0;2.2083311080932617;203.78787970542908;10.36464548110962
Feature;400;2;192;0;0;0;1.0;2.216153144836426;203.54881930351257;13.921750545501709
Feature;400;3;211;0;0;0;1.0;2.1847000122070312;199.51835083961487;10.925457239151001
Feature;400;4;200;0;0;0;1.0;2.199469804763794;205.44941806793213;17.907594919204712
Feature;400;5;193;0;0;0;1.0;2.1822609901428223;203.82774758338928;10.731370687484741
Feature;400;6;208;0;0;0;1.0;2.2028541564941406;200.96621012687683;14.572228908538818
Feature;400;7;190;0;0;0;1.0;2.213473081588745;208.29377841949463;13.220524549484253
Feature;400;8;197;0;0;0;1.0;2.199075698852539;205.57134222984314;5.835603713989258
Feature;400;9;191;0;0;0;1.0;2.22373366355896;204.05154657363892;8.755272150039673
Feature;500;0;249;0;0;0;1.0;2.212001085281372;318.52535939216614;10.64699673652649
Feature;500;1;243;0;0;0;1.0;2.192413330078125;321.4444537162781;14.80935001373291
Feature;500;2;242;0;0;0;1.0;2.1871700286865234;324.36662554740906;15.962291240692139
Feature;500;3;249;0;0;0;1.0;2.223580837249756;321.26376962661743;10.15334415435791
Feature;500;4;248;0;0;0;1.0;2.1959762573242188;327.0886082649231;12.345025777816772
Feature;500;5;248;0;0;0;1.0;2.1915712356567383;318.4376268386841;13.248050212860107
Feature;500;6;238;0;0;0;1.0;2.187128782272339;323.02417850494385;13.61098861694336
Feature;500;7;234;0;0;0;1.0;2.1875948905944824;321.44021129608154;4.994963645935059
Feature;500;8;255;0;0;0;1.0;2.228456974029541;316.64332842826843;11.95949649810791
Feature;500;9;226;0;0;0;1.0;2.3365628719329834;327.54504132270813;9.631151676177979
Sequence;100;0;53;0;0;0;1.0;0.5174989700317383;0.04446673393249512;1.7784929275512695
Sequence;100;1;56;0;0;0;1.0;0.5100500583648682;0.04515361785888672;0.00064849853515625
Sequence;100;2;51;0;0;0;1.0;0.5041477680206299;0.043701171875;3.269166946411133
Sequence;100;3;56;0;0;0;1.0;0.5188839435577393;0.18401598930358887;0.40479016304016113
Sequence;100;4;53;0;0;0;1.0;0.5078220367431641;0.04444265365600586;0.8160703182220459
Sequence;100;5;56;0;0;0;1.0;0.5090460777282715;0.044104576110839844;2.115878105163574
Sequence;100;6;61;0;0;0;1.0;0.512660026550293;0.04473543167114258;0.0006797313690185547
Sequence;100;7;62;0;0;0;1.0;0.5072259902954102;0.04591035842895508;1.9833967685699463
Sequence;100;8;55;0;0;0;1.0;0.5083470344543457;0.04822182655334473;3.4558122158050537
Sequence;100;9;70;0;0;0;1.0;0.5213990211486816;0.04787588119506836;2.014557123184204
Sequence;200;0;114;0;0;0;1.0;0.5174260139465332;0.08893895149230957;4.40181303024292
Sequence;200;1;118;0;0;0;1.0;0.5096728801727295;0.08836698532104492;1.7401502132415771
Sequence;200;2;105;0;0;0;1.0;0.5228970050811768;0.08821916580200195;4.4800169467926025
Sequence;200;3;114;0;0;0;1.0;0.5152802467346191;0.08952617645263672;2.741466999053955
Sequence;200;4;106;0;0;0;1.0;0.5266668796539307;0.08967185020446777;4.380750894546509
Sequence;200;5;99;0;0;0;1.0;0.5062191486358643;0.08569812774658203;2.8671987056732178
Sequence;200;6;97;0;0;0;1.0;0.5228850841522217;0.08994865417480469;1.6735785007476807
Sequence;200;7;103;0;0;0;1.0;0.5081112384796143;0.08761215209960938;2.077056884765625
Sequence;200;8;100;0;0;0;1.0;0.526806116104126;0.08551287651062012;0.2400662899017334
Sequence;200;9;114;0;0;0;1.0;0.509951114654541;0.08696460723876953;1.6313204765319824
Sequence;300;0;154;0;0;0;1.0;0.5177609920501709;0.1335277557373047;8.625033378601074
Sequence;300;1;147;0;0;0;1.0;0.5038421154022217;0.12562799453735352;0.17724990844726562
Sequence;300;2;148;0;0;0;1.0;0.5051262378692627;0.1312265396118164;4.212582111358643
Sequence;300;3;144;0;0;0;1.0;0.5089552402496338;0.12868285179138184;4.21469521522522
Sequence;300;4;140;0;0;0;1.0;0.5159838199615479;0.13139796257019043;2.682738780975342
Sequence;300;5;155;0;0;0;1.0;0.6846749782562256;0.1307506561279297;0.47841644287109375
Sequence;300;6;163;0;0;0;1.0;0.5233500003814697;0.1327979564666748;3.6417410373687744
Sequence;300;7;172;0;0;0;1.0;0.5136580467224121;0.1329479217529297;2.1907670497894287
Sequence;300;8;171;0;0;0;1.0;0.6748940944671631;0.13367843627929688;1.6179375648498535
Sequence;300;9;150;0;0;0;1.0;0.505486249923706;0.1309652328491211;3.728527069091797
Sequence;400;0;203;0;0;0;1.0;0.5210061073303223;0.17522716522216797;5.039114713668823
Sequence;400;1;199;0;0;0;1.0;0.505446195602417;0.17303729057312012;4.7624428272247314
Sequence;400;2;212;0;0;0;1.0;0.5344130992889404;0.17786884307861328;4.942026376724243
Sequence;400;3;205;0;0;0;1.0;0.5247628688812256;0.17804670333862305;8.295634508132935
Sequence;400;4;195;0;0;0;1.0;0.507037878036499;0.1680755615234375;2.1912362575531006
Sequence;400;5;194;0;0;0;1.0;0.5092999935150146;0.17299747467041016;5.009131669998169
Sequence;400;6;187;0;0;0;1.0;0.5100131034851074;0.17311549186706543;8.821788311004639
Sequence;400;7;203;0;0;0;1.0;0.5063860416412354;0.17281746864318848;2.5900495052337646
Sequence;400;8;203;0;0;0;1.0;0.504633903503418;0.1719961166381836;2.2744758129119873
Sequence;400;9;214;0;0;0;1.0;0.5192470550537109;0.17777252197265625;2.8981516361236572
Sequence;500;0;252;0;0;0;1.0;0.5073058605194092;0.21507883071899414;8.736252069473267
Sequence;500;1;239;0;0;0;1.0;0.5131239891052246;0.21511316299438477;3.7791666984558105
Sequence;500;2;246;0;0;0;1.0;0.5041348934173584;0.214280366897583;1.0909976959228516
Sequence;500;3;234;0;0;0;1.0;0.5314841270446777;0.2209148406982422;4.2519690990448
Sequence;500;4;246;0;0;0;1.0;0.5176990032196045;0.21449947357177734;3.6034252643585205
Sequence;500;5;240;0;0;0;1.0;0.5066688060760498;0.21199965476989746;4.800948619842529
Sequence;500;6;223;0;0;0;1.0;0.5194451808929443;0.21017670631408691;5.843786239624023
Sequence;500;7;231;0;0;0;1.0;0.5071778297424316;0.21575307846069336;1.7134668827056885
Sequence;500;8;242;0;0;0;1.0;0.507627010345459;0.21509742736816406;2.7967846393585205
Sequence;500;9;244;0;0;0;1.0;0.5133519172668457;0.2193617820739746;2.7010200023651123
