approach;sample_size;repetition;activity;prob
Random;500;8;O_CANCELLED;0.03759398496240601
Random;500;8;A_ACTIVATED;0.02888800949742778
Random;500;8;O_ACCEPTED;0.02888800949742778
Random;500;8;A_REGISTERED;0.02888800949742778
Random;500;8;A_APPROVED;0.02888800949742778
Random;500;8;O_SENT;0.026513652552433715
Random;500;8;O_CREATED;0.026513652552433715
Random;500;8;O_SELECTED;0.026513652552433715
Random;500;8;A_DECLINED;0.024930747922437674
Random;500;8;O_SENT_BACK;0.0221606648199446
Random;500;8;W_Afhandelen leads;0.019390581717451522
Random;500;8;A_ACCEPTED;0.015829046299960427
Random;500;8;A_FINALIZED;0.014246141669964385
Random;500;8;O_DECLINED;0.0110803324099723
Random;500;8;W_Nabellen incomplete dossiers;0.006727344677483181
Random;500;8;W_Beoordelen fraude;0.004748713889988128
Random;500;9;W_Completeren aanvraag;0.28090290218559655
Random;500;9;W_Nabellen offertes;0.24901469007524185
Random;500;9;W_Valideren aanvraag;0.08742386241490505
Random;500;9;O_CANCELLED;0.0347545682551057
Random;500;9;A_CANCELLED;0.033321390182730205
Random;500;9;O_SENT;0.027946972411322105
Random;500;9;O_CREATED;0.027946972411322105
Random;500;9;O_SELECTED;0.027946972411322105
Random;500;9;A_ACTIVATED;0.026155499820852742
Random;500;9;A_REGISTERED;0.026155499820852742
Random;500;9;O_ACCEPTED;0.026155499820852742
Random;500;9;A_APPROVED;0.026155499820852742
Random;500;9;A_DECLINED;0.025438910784664995
Random;500;9;O_SENT_BACK;0.02185596560372626
Random;500;9;W_Nabellen incomplete dossiers;0.02042278753135077
Random;500;9;W_Afhandelen leads;0.015406664278036546
Random;500;9;A_ACCEPTED;0.01361519168756718
Random;500;9;A_FINALIZED;0.012182013615191688
Random;500;9;O_DECLINED;0.011823719097097814
Random;500;9;W_Beoordelen fraude;0.004657828735220351
Random;500;9;W_Wijzigen contractgegevens;0.0007165890361877463
Longest;100;0;W_Nabellen offertes;0.43630573248407645
Longest;100;0;W_Completeren aanvraag;0.2625619249823071
Longest;100;0;O_CANCELLED;0.03680113234253362
Longest;100;0;O_SENT;0.03113941967445152
Longest;100;0;O_CREATED;0.03113941967445152
Longest;100;0;O_SELECTED;0.03113941967445152
Longest;100;0;W_Valideren aanvraag;0.027954706298655343
Longest;100;0;A_ACTIVATED;0.021231422505307854
Longest;100;0;A_APPROVED;0.021231422505307854
Longest;100;0;A_REGISTERED;0.021231422505307854
Longest;100;0;O_ACCEPTED;0.020877565463552725
Longest;100;0;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;0;O_SENT_BACK;0.013800424628450107
Longest;100;0;A_CANCELLED;0.008846426043878274
Longest;100;0;A_DECLINED;0.003538570417551309
Longest;100;0;O_DECLINED;0.003538570417551309
Longest;100;0;A_FINALIZED;0.0031847133757961785
Longest;100;0;A_ACCEPTED;0.0031847133757961785
Longest;100;0;W_Afhandelen leads;0.0028308563340410475
Longest;100;0;W_Beoordelen fraude;0.00035385704175513094
Longest;100;1;W_Nabellen offertes;0.43630573248407645
Longest;100;1;W_Completeren aanvraag;0.2625619249823071
Longest;100;1;O_CANCELLED;0.03680113234253362
Longest;100;1;O_SENT;0.03113941967445152
Longest;100;1;O_CREATED;0.03113941967445152
Longest;100;1;O_SELECTED;0.03113941967445152
Longest;100;1;W_Valideren aanvraag;0.027954706298655343
Longest;100;1;A_ACTIVATED;0.021231422505307854
Longest;100;1;A_APPROVED;0.021231422505307854
Longest;100;1;A_REGISTERED;0.021231422505307854
Longest;100;1;O_ACCEPTED;0.020877565463552725
Longest;100;1;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;1;O_SENT_BACK;0.013800424628450107
Longest;100;1;A_CANCELLED;0.008846426043878274
Longest;100;1;A_DECLINED;0.003538570417551309
Longest;100;1;O_DECLINED;0.003538570417551309
Longest;100;1;A_FINALIZED;0.0031847133757961785
Longest;100;1;A_ACCEPTED;0.0031847133757961785
Longest;100;1;W_Afhandelen leads;0.0028308563340410475
Longest;100;1;W_Beoordelen fraude;0.00035385704175513094
Longest;100;2;W_Nabellen offertes;0.43630573248407645
Longest;100;2;W_Completeren aanvraag;0.2625619249823071
Longest;100;2;O_CANCELLED;0.03680113234253362
Longest;100;2;O_SENT;0.03113941967445152
Longest;100;2;O_CREATED;0.03113941967445152
Longest;100;2;O_SELECTED;0.03113941967445152
Longest;100;2;W_Valideren aanvraag;0.027954706298655343
Longest;100;2;A_ACTIVATED;0.021231422505307854
Longest;100;2;A_APPROVED;0.021231422505307854
Longest;100;2;A_REGISTERED;0.021231422505307854
Longest;100;2;O_ACCEPTED;0.020877565463552725
Longest;100;2;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;2;O_SENT_BACK;0.013800424628450107
Longest;100;2;A_CANCELLED;0.008846426043878274
Longest;100;2;A_DECLINED;0.003538570417551309
Longest;100;2;O_DECLINED;0.003538570417551309
Longest;100;2;A_FINALIZED;0.0031847133757961785
Longest;100;2;A_ACCEPTED;0.0031847133757961785
Longest;100;2;W_Afhandelen leads;0.0028308563340410475
Longest;100;2;W_Beoordelen fraude;0.00035385704175513094
Longest;100;3;W_Nabellen offertes;0.43630573248407645
Longest;100;3;W_Completeren aanvraag;0.2625619249823071
Longest;100;3;O_CANCELLED;0.03680113234253362
Longest;100;3;O_SENT;0.03113941967445152
Longest;100;3;O_CREATED;0.03113941967445152
Longest;100;3;O_SELECTED;0.03113941967445152
Longest;100;3;W_Valideren aanvraag;0.027954706298655343
Longest;100;3;A_ACTIVATED;0.021231422505307854
Longest;100;3;A_APPROVED;0.021231422505307854
Longest;100;3;A_REGISTERED;0.021231422505307854
Longest;100;3;O_ACCEPTED;0.020877565463552725
Longest;100;3;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;3;O_SENT_BACK;0.013800424628450107
Longest;100;3;A_CANCELLED;0.008846426043878274
Longest;100;3;A_DECLINED;0.003538570417551309
Longest;100;3;O_DECLINED;0.003538570417551309
Longest;100;3;A_FINALIZED;0.0031847133757961785
Longest;100;3;A_ACCEPTED;0.0031847133757961785
Longest;100;3;W_Afhandelen leads;0.0028308563340410475
Longest;100;3;W_Beoordelen fraude;0.00035385704175513094
Longest;100;4;W_Nabellen offertes;0.43630573248407645
Longest;100;4;W_Completeren aanvraag;0.2625619249823071
Longest;100;4;O_CANCELLED;0.03680113234253362
Longest;100;4;O_SENT;0.03113941967445152
Longest;100;4;O_CREATED;0.03113941967445152
Longest;100;4;O_SELECTED;0.03113941967445152
Longest;100;4;W_Valideren aanvraag;0.027954706298655343
Longest;100;4;A_ACTIVATED;0.021231422505307854
Longest;100;4;A_APPROVED;0.021231422505307854
Longest;100;4;A_REGISTERED;0.021231422505307854
Longest;100;4;O_ACCEPTED;0.020877565463552725
Longest;100;4;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;4;O_SENT_BACK;0.013800424628450107
Longest;100;4;A_CANCELLED;0.008846426043878274
Longest;100;4;A_DECLINED;0.003538570417551309
Longest;100;4;O_DECLINED;0.003538570417551309
Longest;100;4;A_FINALIZED;0.0031847133757961785
Longest;100;4;A_ACCEPTED;0.0031847133757961785
Longest;100;4;W_Afhandelen leads;0.0028308563340410475
Longest;100;4;W_Beoordelen fraude;0.00035385704175513094
Longest;100;5;W_Nabellen offertes;0.43630573248407645
Longest;100;5;W_Completeren aanvraag;0.2625619249823071
Longest;100;5;O_CANCELLED;0.03680113234253362
Longest;100;5;O_SENT;0.03113941967445152
Longest;100;5;O_CREATED;0.03113941967445152
Longest;100;5;O_SELECTED;0.03113941967445152
Longest;100;5;W_Valideren aanvraag;0.027954706298655343
Longest;100;5;A_ACTIVATED;0.021231422505307854
Longest;100;5;A_APPROVED;0.021231422505307854
Longest;100;5;A_REGISTERED;0.021231422505307854
Longest;100;5;O_ACCEPTED;0.020877565463552725
Longest;100;5;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;5;O_SENT_BACK;0.013800424628450107
Longest;100;5;A_CANCELLED;0.008846426043878274
Longest;100;5;A_DECLINED;0.003538570417551309
Longest;100;5;O_DECLINED;0.003538570417551309
Longest;100;5;A_FINALIZED;0.0031847133757961785
Longest;100;5;A_ACCEPTED;0.0031847133757961785
Longest;100;5;W_Afhandelen leads;0.0028308563340410475
Longest;100;5;W_Beoordelen fraude;0.00035385704175513094
Longest;100;6;W_Nabellen offertes;0.43630573248407645
Longest;100;6;W_Completeren aanvraag;0.2625619249823071
Longest;100;6;O_CANCELLED;0.03680113234253362
Longest;100;6;O_SENT;0.03113941967445152
Longest;100;6;O_CREATED;0.03113941967445152
Longest;100;6;O_SELECTED;0.03113941967445152
Longest;100;6;W_Valideren aanvraag;0.027954706298655343
Longest;100;6;A_ACTIVATED;0.021231422505307854
Longest;100;6;A_APPROVED;0.021231422505307854
Longest;100;6;A_REGISTERED;0.021231422505307854
Longest;100;6;O_ACCEPTED;0.020877565463552725
Longest;100;6;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;6;O_SENT_BACK;0.013800424628450107
Longest;100;6;A_CANCELLED;0.008846426043878274
Longest;100;6;A_DECLINED;0.003538570417551309
Longest;100;6;O_DECLINED;0.003538570417551309
Longest;100;6;A_FINALIZED;0.0031847133757961785
Longest;100;6;A_ACCEPTED;0.0031847133757961785
Longest;100;6;W_Afhandelen leads;0.0028308563340410475
Longest;100;6;W_Beoordelen fraude;0.00035385704175513094
Longest;100;7;W_Nabellen offertes;0.43630573248407645
Longest;100;7;W_Completeren aanvraag;0.2625619249823071
Longest;100;7;O_CANCELLED;0.03680113234253362
Longest;100;7;O_SENT;0.03113941967445152
Longest;100;7;O_CREATED;0.03113941967445152
Longest;100;7;O_SELECTED;0.03113941967445152
Longest;100;7;W_Valideren aanvraag;0.027954706298655343
Longest;100;7;A_ACTIVATED;0.021231422505307854
Longest;100;7;A_APPROVED;0.021231422505307854
Longest;100;7;A_REGISTERED;0.021231422505307854
Longest;100;7;O_ACCEPTED;0.020877565463552725
Longest;100;7;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;7;O_SENT_BACK;0.013800424628450107
Longest;100;7;A_CANCELLED;0.008846426043878274
Longest;100;7;A_DECLINED;0.003538570417551309
Longest;100;7;O_DECLINED;0.003538570417551309
Longest;100;7;A_FINALIZED;0.0031847133757961785
Longest;100;7;A_ACCEPTED;0.0031847133757961785
Longest;100;7;W_Afhandelen leads;0.0028308563340410475
Longest;100;7;W_Beoordelen fraude;0.00035385704175513094
Longest;100;8;W_Nabellen offertes;0.43630573248407645
Longest;100;8;W_Completeren aanvraag;0.2625619249823071
Longest;100;8;O_CANCELLED;0.03680113234253362
Longest;100;8;O_SENT;0.03113941967445152
Longest;100;8;O_CREATED;0.03113941967445152
Longest;100;8;O_SELECTED;0.03113941967445152
Longest;100;8;W_Valideren aanvraag;0.027954706298655343
Longest;100;8;A_ACTIVATED;0.021231422505307854
Longest;100;8;A_APPROVED;0.021231422505307854
Longest;100;8;A_REGISTERED;0.021231422505307854
Longest;100;8;O_ACCEPTED;0.020877565463552725
Longest;100;8;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;8;O_SENT_BACK;0.013800424628450107
Longest;100;8;A_CANCELLED;0.008846426043878274
Longest;100;8;A_DECLINED;0.003538570417551309
Longest;100;8;O_DECLINED;0.003538570417551309
Longest;100;8;A_FINALIZED;0.0031847133757961785
Longest;100;8;A_ACCEPTED;0.0031847133757961785
Longest;100;8;W_Afhandelen leads;0.0028308563340410475
Longest;100;8;W_Beoordelen fraude;0.00035385704175513094
Longest;100;9;W_Nabellen offertes;0.43630573248407645
Longest;100;9;W_Completeren aanvraag;0.2625619249823071
Longest;100;9;O_CANCELLED;0.03680113234253362
Longest;100;9;O_SENT;0.03113941967445152
Longest;100;9;O_CREATED;0.03113941967445152
Longest;100;9;O_SELECTED;0.03113941967445152
Longest;100;9;W_Valideren aanvraag;0.027954706298655343
Longest;100;9;A_ACTIVATED;0.021231422505307854
Longest;100;9;A_APPROVED;0.021231422505307854
Longest;100;9;A_REGISTERED;0.021231422505307854
Longest;100;9;O_ACCEPTED;0.020877565463552725
Longest;100;9;W_Nabellen incomplete dossiers;0.01910828025477707
Longest;100;9;O_SENT_BACK;0.013800424628450107
Longest;100;9;A_CANCELLED;0.008846426043878274
Longest;100;9;A_DECLINED;0.003538570417551309
Longest;100;9;O_DECLINED;0.003538570417551309
Longest;100;9;A_FINALIZED;0.0031847133757961785
Longest;100;9;A_ACCEPTED;0.0031847133757961785
Longest;100;9;W_Afhandelen leads;0.0028308563340410475
Longest;100;9;W_Beoordelen fraude;0.00035385704175513094
Longest;200;0;W_Nabellen offertes;0.4085515162930872
Longest;200;0;W_Completeren aanvraag;0.23996986249764551
Longest;200;0;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;0;W_Valideren aanvraag;0.03616500282539085
Longest;200;0;O_CANCELLED;0.03559992465624411
Longest;200;0;O_SENT;0.0323978150310793
Longest;200;0;O_CREATED;0.0323978150310793
Longest;200;0;O_SELECTED;0.0323978150310793
Longest;200;0;A_ACTIVATED;0.02542851761160294
Longest;200;0;A_APPROVED;0.02542851761160294
Longest;200;0;A_REGISTERED;0.02542851761160294
Longest;200;0;O_ACCEPTED;0.02524015822188736
Longest;200;0;O_SENT_BACK;0.015633829346392916
Longest;200;0;A_CANCELLED;0.007346016198907516
Longest;200;0;A_FINALIZED;0.004143906573742701
Longest;200;0;A_ACCEPTED;0.004143906573742701
Longest;200;0;W_Beoordelen fraude;0.0037671877943115466
Longest;200;0;A_DECLINED;0.0033904690148803917
Longest;200;0;O_DECLINED;0.0033904690148803917
Longest;200;0;W_Afhandelen leads;0.002260312676586928
Longest;200;1;W_Nabellen offertes;0.4085515162930872
Longest;200;1;W_Completeren aanvraag;0.23996986249764551
Longest;200;1;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;1;W_Valideren aanvraag;0.03616500282539085
Longest;200;1;O_CANCELLED;0.03559992465624411
Longest;200;1;O_SENT;0.0323978150310793
Longest;200;1;O_CREATED;0.0323978150310793
Longest;200;1;O_SELECTED;0.0323978150310793
Longest;200;1;A_ACTIVATED;0.02542851761160294
Longest;200;1;A_APPROVED;0.02542851761160294
Longest;200;1;A_REGISTERED;0.02542851761160294
Longest;200;1;O_ACCEPTED;0.02524015822188736
Longest;200;1;O_SENT_BACK;0.015633829346392916
Longest;200;1;A_CANCELLED;0.007346016198907516
Longest;200;1;A_FINALIZED;0.004143906573742701
Longest;200;1;A_ACCEPTED;0.004143906573742701
Longest;200;1;W_Beoordelen fraude;0.0037671877943115466
Longest;200;1;A_DECLINED;0.0033904690148803917
Longest;200;1;O_DECLINED;0.0033904690148803917
Longest;200;1;W_Afhandelen leads;0.002260312676586928
Longest;200;2;W_Nabellen offertes;0.4085515162930872
Longest;200;2;W_Completeren aanvraag;0.23996986249764551
Longest;200;2;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;2;W_Valideren aanvraag;0.03616500282539085
Longest;200;2;O_CANCELLED;0.03559992465624411
Longest;200;2;O_SENT;0.0323978150310793
Longest;200;2;O_CREATED;0.0323978150310793
Longest;200;2;O_SELECTED;0.0323978150310793
Longest;200;2;A_ACTIVATED;0.02542851761160294
Longest;200;2;A_APPROVED;0.02542851761160294
Longest;200;2;A_REGISTERED;0.02542851761160294
Longest;200;2;O_ACCEPTED;0.02524015822188736
Longest;200;2;O_SENT_BACK;0.015633829346392916
Longest;200;2;A_CANCELLED;0.007346016198907516
Longest;200;2;A_FINALIZED;0.004143906573742701
Longest;200;2;A_ACCEPTED;0.004143906573742701
Longest;200;2;W_Beoordelen fraude;0.0037671877943115466
Longest;200;2;A_DECLINED;0.0033904690148803917
Longest;200;2;O_DECLINED;0.0033904690148803917
Longest;200;2;W_Afhandelen leads;0.002260312676586928
Longest;200;3;W_Nabellen offertes;0.4085515162930872
Longest;200;3;W_Completeren aanvraag;0.23996986249764551
Longest;200;3;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;3;W_Valideren aanvraag;0.03616500282539085
Longest;200;3;O_CANCELLED;0.03559992465624411
Longest;200;3;O_SENT;0.0323978150310793
Longest;200;3;O_CREATED;0.0323978150310793
Longest;200;3;O_SELECTED;0.0323978150310793
Longest;200;3;A_ACTIVATED;0.02542851761160294
Longest;200;3;A_APPROVED;0.02542851761160294
Longest;200;3;A_REGISTERED;0.02542851761160294
Longest;200;3;O_ACCEPTED;0.02524015822188736
Longest;200;3;O_SENT_BACK;0.015633829346392916
Longest;200;3;A_CANCELLED;0.007346016198907516
Longest;200;3;A_FINALIZED;0.004143906573742701
Longest;200;3;A_ACCEPTED;0.004143906573742701
Longest;200;3;W_Beoordelen fraude;0.0037671877943115466
Longest;200;3;A_DECLINED;0.0033904690148803917
Longest;200;3;O_DECLINED;0.0033904690148803917
Longest;200;3;W_Afhandelen leads;0.002260312676586928
Longest;200;4;W_Nabellen offertes;0.4085515162930872
Longest;200;4;W_Completeren aanvraag;0.23996986249764551
Longest;200;4;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;4;W_Valideren aanvraag;0.03616500282539085
Longest;200;4;O_CANCELLED;0.03559992465624411
Longest;200;4;O_SENT;0.0323978150310793
Longest;200;4;O_CREATED;0.0323978150310793
Longest;200;4;O_SELECTED;0.0323978150310793
Longest;200;4;A_ACTIVATED;0.02542851761160294
Longest;200;4;A_APPROVED;0.02542851761160294
Longest;200;4;A_REGISTERED;0.02542851761160294
Longest;200;4;O_ACCEPTED;0.02524015822188736
Longest;200;4;O_SENT_BACK;0.015633829346392916
Longest;200;4;A_CANCELLED;0.007346016198907516
Longest;200;4;A_FINALIZED;0.004143906573742701
Longest;200;4;A_ACCEPTED;0.004143906573742701
Longest;200;4;W_Beoordelen fraude;0.0037671877943115466
Longest;200;4;A_DECLINED;0.0033904690148803917
Longest;200;4;O_DECLINED;0.0033904690148803917
Longest;200;4;W_Afhandelen leads;0.002260312676586928
Longest;200;5;W_Nabellen offertes;0.4085515162930872
Longest;200;5;W_Completeren aanvraag;0.23996986249764551
Longest;200;5;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;5;W_Valideren aanvraag;0.03616500282539085
Longest;200;5;O_CANCELLED;0.03559992465624411
Longest;200;5;O_SENT;0.0323978150310793
Longest;200;5;O_CREATED;0.0323978150310793
Longest;200;5;O_SELECTED;0.0323978150310793
Longest;200;5;A_ACTIVATED;0.02542851761160294
Longest;200;5;A_APPROVED;0.02542851761160294
Longest;200;5;A_REGISTERED;0.02542851761160294
Longest;200;5;O_ACCEPTED;0.02524015822188736
Longest;200;5;O_SENT_BACK;0.015633829346392916
Longest;200;5;A_CANCELLED;0.007346016198907516
Longest;200;5;A_FINALIZED;0.004143906573742701
Longest;200;5;A_ACCEPTED;0.004143906573742701
Longest;200;5;W_Beoordelen fraude;0.0037671877943115466
Longest;200;5;A_DECLINED;0.0033904690148803917
Longest;200;5;O_DECLINED;0.0033904690148803917
Longest;200;5;W_Afhandelen leads;0.002260312676586928
Longest;200;6;W_Nabellen offertes;0.4085515162930872
Longest;200;6;W_Completeren aanvraag;0.23996986249764551
Longest;200;6;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;6;W_Valideren aanvraag;0.03616500282539085
Longest;200;6;O_CANCELLED;0.03559992465624411
Longest;200;6;O_SENT;0.0323978150310793
Longest;200;6;O_CREATED;0.0323978150310793
Longest;200;6;O_SELECTED;0.0323978150310793
Longest;200;6;A_ACTIVATED;0.02542851761160294
Longest;200;6;A_APPROVED;0.02542851761160294
Longest;200;6;A_REGISTERED;0.02542851761160294
Longest;200;6;O_ACCEPTED;0.02524015822188736
Longest;200;6;O_SENT_BACK;0.015633829346392916
Longest;200;6;A_CANCELLED;0.007346016198907516
Longest;200;6;A_FINALIZED;0.004143906573742701
Longest;200;6;A_ACCEPTED;0.004143906573742701
Longest;200;6;W_Beoordelen fraude;0.0037671877943115466
Longest;200;6;A_DECLINED;0.0033904690148803917
Longest;200;6;O_DECLINED;0.0033904690148803917
Longest;200;6;W_Afhandelen leads;0.002260312676586928
Longest;200;7;W_Nabellen offertes;0.4085515162930872
Longest;200;7;W_Completeren aanvraag;0.23996986249764551
Longest;200;7;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;7;W_Valideren aanvraag;0.03616500282539085
Longest;200;7;O_CANCELLED;0.03559992465624411
Longest;200;7;O_SENT;0.0323978150310793
Longest;200;7;O_CREATED;0.0323978150310793
Longest;200;7;O_SELECTED;0.0323978150310793
Longest;200;7;A_ACTIVATED;0.02542851761160294
Longest;200;7;A_APPROVED;0.02542851761160294
Longest;200;7;A_REGISTERED;0.02542851761160294
Longest;200;7;O_ACCEPTED;0.02524015822188736
Longest;200;7;O_SENT_BACK;0.015633829346392916
Longest;200;7;A_CANCELLED;0.007346016198907516
Longest;200;7;A_FINALIZED;0.004143906573742701
Longest;200;7;A_ACCEPTED;0.004143906573742701
Longest;200;7;W_Beoordelen fraude;0.0037671877943115466
Longest;200;7;A_DECLINED;0.0033904690148803917
Longest;200;7;O_DECLINED;0.0033904690148803917
Longest;200;7;W_Afhandelen leads;0.002260312676586928
Longest;200;8;W_Nabellen offertes;0.4085515162930872
Longest;200;8;W_Completeren aanvraag;0.23996986249764551
Longest;200;8;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;8;W_Valideren aanvraag;0.03616500282539085
Longest;200;8;O_CANCELLED;0.03559992465624411
Longest;200;8;O_SENT;0.0323978150310793
Longest;200;8;O_CREATED;0.0323978150310793
Longest;200;8;O_SELECTED;0.0323978150310793
Longest;200;8;A_ACTIVATED;0.02542851761160294
Longest;200;8;A_APPROVED;0.02542851761160294
Longest;200;8;A_REGISTERED;0.02542851761160294
Longest;200;8;O_ACCEPTED;0.02524015822188736
Longest;200;8;O_SENT_BACK;0.015633829346392916
Longest;200;8;A_CANCELLED;0.007346016198907516
Longest;200;8;A_FINALIZED;0.004143906573742701
Longest;200;8;A_ACCEPTED;0.004143906573742701
Longest;200;8;W_Beoordelen fraude;0.0037671877943115466
Longest;200;8;A_DECLINED;0.0033904690148803917
Longest;200;8;O_DECLINED;0.0033904690148803917
Longest;200;8;W_Afhandelen leads;0.002260312676586928
Longest;200;9;W_Nabellen offertes;0.4085515162930872
Longest;200;9;W_Completeren aanvraag;0.23996986249764551
Longest;200;9;W_Nabellen incomplete dossiers;0.036918440384253154
Longest;200;9;W_Valideren aanvraag;0.03616500282539085
Longest;200;9;O_CANCELLED;0.03559992465624411
Longest;200;9;O_SENT;0.0323978150310793
Longest;200;9;O_CREATED;0.0323978150310793
Longest;200;9;O_SELECTED;0.0323978150310793
Longest;200;9;A_ACTIVATED;0.02542851761160294
Longest;200;9;A_APPROVED;0.02542851761160294
Longest;200;9;A_REGISTERED;0.02542851761160294
Longest;200;9;O_ACCEPTED;0.02524015822188736
Longest;200;9;O_SENT_BACK;0.015633829346392916
Longest;200;9;A_CANCELLED;0.007346016198907516
Longest;200;9;A_FINALIZED;0.004143906573742701
Longest;200;9;A_ACCEPTED;0.004143906573742701
Longest;200;9;W_Beoordelen fraude;0.0037671877943115466
Longest;200;9;A_DECLINED;0.0033904690148803917
Longest;200;9;O_DECLINED;0.0033904690148803917
Longest;200;9;W_Afhandelen leads;0.002260312676586928
Longest;300;0;W_Nabellen offertes;0.4061397779229262
Longest;300;0;W_Completeren aanvraag;0.2386675375571522
Longest;300;0;W_Valideren aanvraag;0.03683866753755715
Longest;300;0;O_CANCELLED;0.0348791639451339
Longest;300;0;W_Nabellen incomplete dossiers;0.033834095362508164
Longest;300;0;O_SENT;0.03239712606139778
Longest;300;0;O_CREATED;0.03239712606139778
Longest;300;0;O_SELECTED;0.03239712606139778
Longest;300;0;A_ACTIVATED;0.027171783148269107
Longest;300;0;A_APPROVED;0.027171783148269107
Longest;300;0;A_REGISTERED;0.027171783148269107
Longest;300;0;O_ACCEPTED;0.02704114957544089
Longest;300;0;O_SENT_BACK;0.015545395166557806
Longest;300;0;A_CANCELLED;0.00705421293272371
Longest;300;0;A_FINALIZED;0.004441541476159373
Longest;300;0;A_ACCEPTED;0.004441541476159373
Longest;300;0;W_Beoordelen fraude;0.003657740039190072
Longest;300;0;A_DECLINED;0.0032658393207054214
Longest;300;0;O_DECLINED;0.0032658393207054214
Longest;300;0;W_Afhandelen leads;0.0022207707380796863
Longest;300;1;W_Nabellen offertes;0.4061397779229262
Longest;300;1;W_Completeren aanvraag;0.2386675375571522
Longest;300;1;W_Valideren aanvraag;0.03683866753755715
Longest;300;1;O_CANCELLED;0.0348791639451339
Longest;300;1;W_Nabellen incomplete dossiers;0.033834095362508164
Longest;300;1;O_SENT;0.03239712606139778
Longest;300;1;O_CREATED;0.03239712606139778
Longest;300;1;O_SELECTED;0.03239712606139778
Longest;300;1;A_ACTIVATED;0.027171783148269107
Longest;300;1;A_APPROVED;0.027171783148269107
Longest;300;1;A_REGISTERED;0.027171783148269107
Longest;300;1;O_ACCEPTED;0.02704114957544089
Longest;300;1;O_SENT_BACK;0.015545395166557806
Longest;300;1;A_CANCELLED;0.00705421293272371
Longest;300;1;A_FINALIZED;0.004441541476159373
Longest;300;1;A_ACCEPTED;0.004441541476159373
Longest;300;1;W_Beoordelen fraude;0.003657740039190072
Longest;300;1;A_DECLINED;0.0032658393207054214
Longest;300;1;O_DECLINED;0.0032658393207054214
Longest;300;1;W_Afhandelen leads;0.0022207707380796863
Longest;300;2;W_Nabellen offertes;0.4061397779229262
Longest;300;2;W_Completeren aanvraag;0.2386675375571522
Longest;300;2;W_Valideren aanvraag;0.03683866753755715
Longest;300;2;O_CANCELLED;0.0348791639451339
Longest;300;2;W_Nabellen incomplete dossiers;0.033834095362508164
Longest;300;2;O_SENT;0.03239712606139778
Longest;300;2;O_CREATED;0.03239712606139778
Longest;300;2;O_SELECTED;0.03239712606139778
Longest;300;2;A_ACTIVATED;0.027171783148269107
Longest;300;2;A_APPROVED;0.027171783148269107
Longest;300;2;A_REGISTERED;0.027171783148269107
Longest;300;2;O_ACCEPTED;0.02704114957544089
Longest;300;2;O_SENT_BACK;0.015545395166557806
Longest;300;2;A_CANCELLED;0.00705421293272371
Longest;300;2;A_FINALIZED;0.004441541476159373
Longest;300;2;A_ACCEPTED;0.004441541476159373
Longest;300;2;W_Beoordelen fraude;0.003657740039190072
Longest;300;2;A_DECLINED;0.0032658393207054214
Longest;300;2;O_DECLINED;0.0032658393207054214
Longest;300;2;W_Afhandelen leads;0.0022207707380796863
Longest;300;3;W_Nabellen offertes;0.4061397779229262
Longest;300;3;W_Completeren aanvraag;0.2386675375571522
Longest;300;3;W_Valideren aanvraag;0.03683866753755715
Longest;300;3;O_CANCELLED;0.0348791639451339
Longest;300;3;W_Nabellen incomplete dossiers;0.033834095362508164
Longest;300;3;O_SENT;0.03239712606139778
Longest;300;3;O_CREATED;0.03239712606139778
Longest;300;3;O_SELECTED;0.03239712606139778
Longest;300;3;A_ACTIVATED;0.027171783148269107
Longest;300;3;A_APPROVED;0.027171783148269107
Longest;300;3;A_REGISTERED;0.027171783148269107
Longest;300;3;O_ACCEPTED;0.02704114957544089
Longest;300;3;O_SENT_BACK;0.015545395166557806
Longest;300;3;A_CANCELLED;0.00705421293272371
Longest;300;3;A_FINALIZED;0.004441541476159373
Longest;300;3;A_ACCEPTED;0.004441541476159373
Longest;300;3;W_Beoordelen fraude;0.003657740039190072
Longest;300;3;A_DECLINED;0.0032658393207054214
Longest;300;3;O_DECLINED;0.0032658393207054214
Longest;300;3;W_Afhandelen leads;0.0022207707380796863
Longest;300;4;W_Nabellen offertes;0.4061397779229262
Longest;300;4;W_Completeren aanvraag;0.2386675375571522
Longest;300;4;W_Valideren aanvraag;0.03683866753755715
