approach;sample_size;repetition;trace_variants;deviating_traces;total_deviations;num_deviating_activities;fitness;time_partitioning;time_sampling;time_alignments
Random;500;7;238;142;146;3;0.9873395768296913;0.0;0.00024890899658203125;27.074870109558105
Random;500;8;224;138;155;3;0.9860347779079196;0.0;0.00024318695068359375;27.96770405769348
Random;500;9;230;141;152;2;0.9867986798679867;0.0;0.000209808349609375;35.4789297580719
Longest;100;0;100;1;14;1;0.9987661937075879;0.0;0.06665396690368652;75.58714771270752
Longest;100;1;100;1;14;1;0.9987661937075879;0.0;0.06557583808898926;0.005597829818725586
Longest;100;2;100;1;14;1;0.9987661937075879;0.0;0.06513810157775879;0.005826234817504883
Longest;100;3;100;1;14;1;0.9987661937075879;0.0;0.06541800498962402;0.005777835845947266
Longest;100;4;100;1;14;1;0.9987661937075879;0.0;0.06616997718811035;0.0054700374603271484
Longest;100;5;100;1;14;1;0.9987661937075879;0.0;0.06587696075439453;0.005692243576049805
Longest;100;6;100;1;14;1;0.9987661937075879;0.0;0.06676888465881348;0.005593776702880859
Longest;100;7;100;1;14;1;0.9987661937075879;0.0;0.06564974784851074;0.005560874938964844
Longest;100;8;100;1;14;1;0.9987661937075879;0.0;0.06973600387573242;0.006392002105712891
Longest;100;9;100;1;14;1;0.9987661937075879;0.0;0.08716487884521484;0.006077766418457031
Longest;200;0;200;6;33;1;0.9983435398052405;0.0;0.07378196716308594;95.35591387748718
Longest;200;1;200;6;33;1;0.9983435398052405;0.0;0.06574320793151855;0.00996088981628418
Longest;200;2;200;6;33;1;0.9983435398052405;0.0;0.06498599052429199;0.009866952896118164
Longest;200;3;200;6;33;1;0.9983435398052405;0.0;0.06532979011535645;0.00989222526550293
Longest;200;4;200;6;33;1;0.9983435398052405;0.0;0.06639218330383301;0.010875225067138672
Longest;200;5;200;6;33;1;0.9983435398052405;0.0;0.07001757621765137;0.009976863861083984
Longest;200;6;200;6;33;1;0.9983435398052405;0.0;0.06723308563232422;0.009971857070922852
Longest;200;7;200;6;33;1;0.9983435398052405;0.0;0.06603312492370605;0.009980916976928711
Longest;200;8;200;6;33;1;0.9983435398052405;0.0;0.06550025939941406;0.009861230850219727
Longest;200;9;200;6;33;1;0.9983435398052405;0.0;0.06493020057678223;0.009979009628295898
Longest;300;0;300;8;41;1;0.9985178222832767;0.0;0.06593990325927734;51.70043611526489
Longest;300;1;300;8;41;1;0.9985178222832767;0.0;0.0644681453704834;0.013667821884155273
Longest;300;2;300;8;41;1;0.9985178222832767;0.0;0.06495118141174316;0.01379084587097168
Longest;300;3;300;8;41;1;0.9985178222832767;0.0;0.06568717956542969;0.01362299919128418
Longest;300;4;300;8;41;1;0.9985178222832767;0.0;0.06517314910888672;0.01361989974975586
Longest;300;5;300;8;41;1;0.9985178222832767;0.0;0.06494402885437012;0.01353001594543457
Longest;300;6;300;8;41;1;0.9985178222832767;0.0;0.06493711471557617;0.013550043106079102
Longest;300;7;300;8;41;1;0.9985178222832767;0.0;0.06546711921691895;0.013493061065673828
Longest;300;8;300;8;41;1;0.9985178222832767;0.0;0.06551122665405273;0.013511896133422852
Longest;300;9;300;8;41;1;0.9985178222832767;0.0;0.06547188758850098;0.01379084587097168
Longest;400;0;400;10;47;1;0.9986519818734584;0.0;0.06443285942077637;32.00992512702942
Longest;400;1;400;10;47;1;0.9986519818734584;0.0;0.0648798942565918;0.016789913177490234
Longest;400;2;400;10;47;1;0.9986519818734584;0.0;0.0645289421081543;0.017309188842773438
Longest;400;3;400;10;47;1;0.9986519818734584;0.0;0.06623005867004395;0.01800704002380371
Longest;400;4;400;10;47;1;0.9986519818734584;0.0;0.06514716148376465;0.01695108413696289
Longest;400;5;400;10;47;1;0.9986519818734584;0.0;0.06498312950134277;0.016901731491088867
Longest;400;6;400;10;47;1;0.9986519818734584;0.0;0.06522297859191895;0.01689767837524414
Longest;400;7;400;10;47;1;0.9986519818734584;0.0;0.06540322303771973;0.017186880111694336
Longest;400;8;400;10;47;1;0.9986519818734584;0.0;0.06508588790893555;0.017148971557617188
Longest;400;9;400;10;47;1;0.9986519818734584;0.0;0.0649569034576416;0.01666998863220215
Longest;500;0;500;11;54;1;0.9987020166814893;0.0;0.06501388549804688;51.58253216743469
Longest;500;1;500;11;54;1;0.9987020166814893;0.0;0.06796622276306152;0.02044200897216797
Longest;500;2;500;11;54;1;0.9987020166814893;0.0;0.06605005264282227;0.020277023315429688
Longest;500;3;500;11;54;1;0.9987020166814893;0.0;0.0670778751373291;0.0211639404296875
Longest;500;4;500;11;54;1;0.9987020166814893;0.0;0.06782007217407227;0.021300077438354492
Longest;500;5;500;11;54;1;0.9987020166814893;0.0;0.06657886505126953;0.020534992218017578
Longest;500;6;500;11;54;1;0.9987020166814893;0.0;0.06636595726013184;0.020409107208251953
Longest;500;7;500;11;54;1;0.9987020166814893;0.0;0.0654909610748291;0.02015995979309082
Longest;500;8;500;11;54;1;0.9987020166814893;0.0;0.06529092788696289;0.019803762435913086
Longest;500;9;500;11;54;1;0.9987020166814893;0.0;0.06531476974487305;0.020056724548339844
Feature;100;0;55;34;34;1;0.9844036697247707;2.1673099994659424;2.915088176727295;2.7014007568359375
Feature;100;1;52;41;56;4;0.971830985915493;2.1294069290161133;1.4646148681640625;1.7412211894989014
Feature;100;2;55;42;81;4;0.962308050255933;2.1298820972442627;2.7149693965911865;9.124743700027466
Feature;100;3;44;39;39;2;0.9775474956822107;2.162055015563965;2.4307565689086914;1.7000243663787842
Feature;100;4;49;38;61;4;0.9690040650406504;2.147129774093628;1.9513344764709473;1.3051695823669434
Feature;100;5;59;26;32;2;0.9865828092243186;2.146533966064453;2.964402914047241;2.7938191890716553
Feature;100;6;61;33;74;4;0.9699186991869919;2.1851298809051514;2.2820496559143066;6.28619122505188
Feature;100;7;58;23;23;1;0.9911059551430781;2.1550650596618652;2.1350905895233154;1.7637462615966797
Feature;100;8;51;44;84;4;0.9594006766553891;2.1783828735351562;2.62481951713562;13.058000326156616
Feature;100;9;61;33;33;1;0.9854175872735307;2.2603049278259277;2.9790396690368652;1.8669004440307617
Feature;200;0;101;63;63;2;0.9858076143275513;2.1893150806427;10.139478206634521;5.070332765579224
Feature;200;1;91;97;226;4;0.9469732519943689;2.2543370723724365;9.463126182556152;24.81642985343933
Feature;200;2;94;84;158;4;0.961444607125427;2.145620107650757;6.045576572418213;4.7214195728302
Feature;200;3;106;66;103;4;0.9763000460193281;2.1825499534606934;8.043953657150269;2.3004963397979736
Feature;200;4;104;52;52;1;0.988912579957356;2.142796039581299;11.557926177978516;5.287597894668579
Feature;200;5;85;66;66;1;0.9824561403508771;2.3250370025634766;11.276317119598389;2.1336357593536377
Feature;200;6;101;56;58;3;0.9876831599065619;2.18843412399292;11.958069086074829;5.1468095779418945
Feature;200;7;101;75;140;4;0.9691221879135421;3.5206661224365234;8.814209222793579;6.978621959686279
Feature;200;8;103;52;52;2;0.9879182156133829;2.253443956375122;9.856297731399536;5.403924465179443
Feature;200;9;94;69;69;2;0.9828486204325131;2.265857696533203;9.277827739715576;7.690165281295776
Feature;300;0;136;144;303;4;0.9538180155464107;2.159580945968628;17.693186283111572;20.078214645385742
Feature;300;1;141;93;116;4;0.9821098087600246;2.186117172241211;23.106069564819336;4.852492094039917
Feature;300;2;148;134;277;4;0.9605300655457395;2.1328418254852295;24.299275636672974;5.392606258392334
Feature;300;3;140;86;88;3;0.9870531116669119;2.136363983154297;20.234714031219482;6.439301013946533
Feature;300;4;158;74;76;3;0.9891397542154902;2.1492760181427;20.752881288528442;7.912414789199829
Feature;300;5;148;112;202;4;0.971233266875534;2.1511430740356445;26.346636056900024;6.001786947250366
Feature;300;6;136;130;256;4;0.9588887104544724;2.149448871612549;19.92333173751831;3.0639491081237793
Feature;300;7;132;106;174;4;0.9716842961757527;2.1339571475982666;22.509369373321533;7.586714506149292
Feature;300;8;135;86;86;1;0.9867140429476287;2.249253034591675;20.883619785308838;5.7506091594696045
Feature;300;9;149;87;92;4;0.9859563425431231;2.133859872817993;22.097655296325684;14.109785556793213
Feature;400;0;190;109;115;3;0.9873110449078671;2.153141975402832;43.00446105003357;3.9684669971466064
Feature;400;1;193;157;322;4;0.9651891891891892;2.154039144515991;41.61449337005615;26.751863718032837
Feature;400;2;203;104;108;3;0.9886970172684458;4.005664110183716;32.80596208572388;5.371340990066528
Feature;400;3;183;131;139;3;0.9839861751152074;2.152506113052368;49.104228258132935;3.9617018699645996
Feature;400;4;170;182;316;4;0.9646651011964665;2.190459966659546;35.73528504371643;2.457669973373413
Feature;400;5;178;185;355;4;0.9587161297825328;2.2779130935668945;34.64111638069153;4.222012758255005
Feature;400;6;194;123;164;4;0.9826473389059359;2.1931328773498535;39.137861251831055;4.168891668319702
Feature;400;7;186;183;379;4;0.9574873808188447;2.157344102859497;46.96708106994629;4.898988962173462
Feature;400;8;184;121;138;4;0.9840756981306255;2.1614701747894287;43.74569749832153;5.495919704437256
Feature;400;9;190;116;116;1;0.9863384760334472;2.2138538360595703;38.426207542419434;4.302644491195679
Feature;500;0;216;225;422;4;0.9604053293300807;2.144986867904663;64.53784108161926;14.385008096694946
Feature;500;1;216;178;215;4;0.9792410929805928;2.153343915939331;68.2521185874939;10.482681512832642
Feature;500;2;226;145;153;3;0.9866840731070496;2.149250030517578;61.89301300048828;8.36542797088623
Feature;500;3;213;222;376;4;0.9647180257108005;2.159207820892334;60.6792688369751;2.9985873699188232
Feature;500;4;223;200;394;4;0.9642533115587008;2.140439033508301;62.30585217475891;2.5328164100646973
Feature;500;5;229;137;139;3;0.9877381792519407;2.146510124206543;59.40618968009949;6.172121047973633
Feature;500;6;224;175;267;4;0.9749765698219306;2.137336015701294;55.909618616104126;4.89577841758728
Feature;500;7;257;193;408;4;0.967939651107968;2.148638963699341;58.26537537574768;6.1358935832977295
Feature;500;8;220;173;273;4;0.9738079247817327;2.1591830253601074;47.860326290130615;1.2532017230987549
Feature;500;9;254;190;363;4;0.9702068286277085;2.215989112854004;73.3414990901947;4.381780624389648
Sequence;100;0;15;84;84;1;0.9085963003264418;0.5076191425323486;0.09249234199523926;0.0003123283386230469
Sequence;100;1;22;74;74;1;0.9346866725507502;0.5103039741516113;0.09043645858764648;1.6199235916137695
Sequence;100;2;29;68;70;2;0.9527665317139001;0.5008258819580078;0.09182858467102051;0.35599255561828613
Sequence;100;3;19;80;80;1;0.935064935064935;0.502774715423584;0.09349966049194336;0.0004062652587890625
Sequence;100;4;10;87;87;1;0.8940316686967114;0.49886202812194824;0.09706592559814453;0.19558405876159668
Sequence;100;5;27;75;99;3;0.9193154034229829;0.5072519779205322;0.08759212493896484;1.973496675491333
Sequence;100;6;19;77;77;1;0.925531914893617;0.49979686737060547;0.08870482444763184;1.2319440841674805
Sequence;100;7;11;86;86;1;0.9021615472127418;0.5130863189697266;0.10067582130432129;0.19188237190246582
Sequence;100;8;10;90;90;1;0.8853503184713376;0.6840329170227051;0.10179972648620605;0.1454780101776123
Sequence;100;9;11;85;85;1;0.9096705632306057;0.5147879123687744;0.09564089775085449;0.0003402233123779297
Sequence;200;0;37;158;158;1;0.9329656342808655;0.5110888481140137;0.18374300003051758;0.0008077621459960938
Sequence;200;1;25;170;170;1;0.9129544290834614;0.5021469593048096;0.18771672248840332;0.7030251026153564
Sequence;200;2;25;172;172;1;0.907972177635099;0.5013930797576904;0.18702125549316406;1.1787419319152832
Sequence;200;3;15;181;181;1;0.8907004830917874;0.5062930583953857;0.1887979507446289;0.4612138271331787
Sequence;200;4;28;161;161;1;0.9227817745803357;0.5005209445953369;0.17757344245910645;0.0007288455963134766
Sequence;200;5;34;161;161;1;0.9283489096573209;0.5007121562957764;0.18721556663513184;1.730229377746582
Sequence;200;6;32;168;168;1;0.9220055710306406;0.5057559013366699;0.18146562576293945;0.0007622241973876953
Sequence;200;7;25;168;168;1;0.9121338912133892;0.5013670921325684;0.19340038299560547;0.49037861824035645
Sequence;200;8;31;163;163;1;0.9223809523809524;0.5006539821624756;0.17532134056091309;0.6759357452392578
Sequence;200;9;38;147;147;2;0.9377118644067797;0.5023319721221924;0.16373181343078613;0.26555609703063965
Sequence;300;0;35;257;257;1;0.9071867100036114;0.49771690368652344;0.27764344215393066;0.3216667175292969
Sequence;300;1;41;252;252;1;0.9148648648648648;0.5081162452697754;0.2659950256347656;0.27562403678894043
Sequence;300;2;39;251;251;1;0.9147418478260869;0.5006639957427979;0.2775881290435791;0.32285094261169434
Sequence;300;3;41;251;251;1;0.9168047729532648;0.6606109142303467;0.28635358810424805;2.465785503387451
Sequence;300;4;35;256;256;1;0.9104895104895105;0.5433299541473389;0.2736399173736572;0.0009732246398925781
Sequence;300;5;35;244;244;1;0.9114980050779833;0.5026359558105469;0.26508092880249023;0.2770819664001465
Sequence;300;6;31;260;260;1;0.9079646017699115;0.5090241432189941;0.4263458251953125;0.001004934310913086
Sequence;300;7;61;224;224;2;0.9399624765478424;0.5008912086486816;0.2724475860595703;0.7509043216705322
Sequence;300;8;34;259;259;2;0.9067674586033118;0.5030150413513184;0.2761728763580322;0.7431402206420898
Sequence;300;9;43;246;246;1;0.921631092704683;0.5192859172821045;0.27549219131469727;0.32252073287963867
Sequence;400;0;44;345;347;3;0.9070452718992768;0.49719691276550293;0.37560343742370605;1.115539312362671
Sequence;400;1;105;259;275;4;0.9506106321839081;0.5057508945465088;0.32079219818115234;4.163230895996094
Sequence;400;2;105;279;320;4;0.9476525437592017;0.49537110328674316;0.32276153564453125;1.3077287673950195
Sequence;400;3;45;340;340;1;0.9095263437998935;0.50301194190979;0.36823081970214844;0.6909291744232178
Sequence;400;4;48;339;339;1;0.9085513892635555;0.49747681617736816;0.3784000873565674;0.0012898445129394531
Sequence;400;5;53;336;336;2;0.9210711768851304;0.4977548122406006;0.333249568939209;1.6540837287902832
Sequence;400;6;45;341;341;1;0.9053303720155469;0.4992058277130127;0.3651704788208008;0.0012423992156982422
Sequence;400;7;38;350;350;1;0.9018508132361189;0.49942803382873535;0.3815915584564209;0.31419849395751953
Sequence;400;8;49;344;344;1;0.91172696946369;0.499906063079834;0.37325239181518555;1.3915205001831055
Sequence;400;9;44;343;343;1;0.9038946483608854;0.49511027336120605;0.364943265914917;0.01608872413635254
Sequence;500;0;56;423;423;1;0.9083026230218947;0.49955105781555176;0.45387768745422363;0.001514434814453125
Sequence;500;1;44;439;439;2;0.8986143187066975;0.5212960243225098;0.4549717903137207;0.0014553070068359375
Sequence;500;2;96;380;380;2;0.9380804953560371;0.49823904037475586;0.45414257049560547;1.0905015468597412
Sequence;500;3;122;329;329;2;0.9539924486085862;0.518212080001831;0.5048708915710449;0.8521401882171631
Sequence;500;4;203;224;264;3;0.9742840444184687;0.5030200481414795;0.33076906204223633;3.6618189811706543
Sequence;500;5;131;325;331;3;0.9549169163715608;0.6592497825622559;0.34854698181152344;2.329468011856079
Sequence;500;6;127;341;357;4;0.9499228503296395;0.49929189682006836;0.38935327529907227;3.5325047969818115
Sequence;500;7;179;272;307;3;0.9692014446227929;0.49669981002807617;0.35392165184020996;4.585546493530273
Sequence;500;8;74;401;401;2;0.9268915223336371;0.504143238067627;0.4444143772125244;0.5943193435668945
Sequence;500;9;90;378;380;2;0.9337979094076655;0.49747705459594727;0.4173879623413086;0.7528049945831299
