approach;sample_size;repetition;trace_variants;deviating_traces;total_deviations;num_deviating_activities;fitness;time_partitioning;time_sampling;time_alignments
Random;500;6;406;476;1497;34;0.9486290793040733;0.0;0.00036072731018066406;0.029191255569458008
Random;500;7;428;462;1553;30;0.9470940927982557;0.0;0.0003559589385986328;0.027913808822631836
Random;500;8;427;470;1422;34;0.9512763405859175;0.0;0.00037598609924316406;0.029842615127563477
Random;500;9;410;475;1444;31;0.9503609487796494;0.0;0.00038170814514160156;0.028606176376342773
Longest;100;0;100;99;1385;32;0.868968779564806;0.0;2.659564733505249;0.01673150062561035
Longest;100;1;100;99;1385;32;0.868968779564806;0.0;1.046097993850708;0.018129348754882812
Longest;100;2;100;99;1385;32;0.868968779564806;0.0;1.036656379699707;0.016390562057495117
Longest;100;3;100;99;1385;32;0.868968779564806;0.0;1.0387225151062012;0.015572309494018555
Longest;100;4;100;99;1385;32;0.868968779564806;0.0;1.0318515300750732;0.015703916549682617
Longest;100;5;100;99;1385;32;0.868968779564806;0.0;1.0257937908172607;0.016152381896972656
Longest;100;6;100;99;1385;32;0.868968779564806;0.0;1.048330545425415;0.018180370330810547
Longest;100;7;100;99;1385;32;0.868968779564806;0.0;1.0349159240722656;0.015896081924438477
Longest;100;8;100;99;1385;32;0.868968779564806;0.0;1.0499093532562256;0.017426729202270508
Longest;100;9;100;99;1385;32;0.868968779564806;0.0;1.058694839477539;0.017846345901489258
Longest;200;0;200;198;2492;34;0.8812881097560976;0.0;1.053452968597412;0.026976346969604492
Longest;200;1;200;198;2492;34;0.8812881097560976;0.0;1.074244499206543;0.02738499641418457
Longest;200;2;200;198;2492;34;0.8812881097560976;0.0;1.0749239921569824;0.02656102180480957
Longest;200;3;200;198;2492;34;0.8812881097560976;0.0;1.0502455234527588;0.028197765350341797
Longest;200;4;200;198;2492;34;0.8812881097560976;0.0;1.0430693626403809;0.027205705642700195
Longest;200;5;200;198;2492;34;0.8812881097560976;0.0;1.0810699462890625;0.026389122009277344
Longest;200;6;200;198;2492;34;0.8812881097560976;0.0;1.0434684753417969;0.026494503021240234
